feeder,network_name,scenario_id,converged,load_scale,pv_penetration,ev_scale,pv_buses,min_vm_pu,max_vm_pu,violation_any,error
33,case33bw,197,True,1.1219071471057753,0.6,0.2,"[26, 13, 15, 2, 16, 32, 3, 21]",0.9431790519031809,1.0,True,
33,case33bw,198,True,1.2711960286957156,0.2,0.0,"[28, 29, 3, 7, 31, 4, 14, 24]",0.905229384801615,1.0,True,
33,case33bw,199,True,1.130794696036527,0.6,0.2,"[19, 6, 23, 25, 18, 27, 17, 3]",0.9307013391836938,1.0,True,
33,case33bw,200,True,1.3487599367824978,0.2,0.1,"[23, 1, 6, 20, 31, 28, 15, 9]",0.898903069327162,1.0,True,
33,case33bw,201,True,0.6698046139466802,0.4,0.2,"[28, 19, 27, 18, 8, 2, 30, 32]",0.9533299996929255,1.0,False,
33,case33bw,202,True,1.2187614381735754,0.6,0.2,"[17, 9, 10, 28, 15, 18, 19, 27]",0.9374134332324806,1.0,True,
33,case33bw,203,True,0.9567668499613016,0.8,0.0,"[12, 9, 20, 18, 10, 19, 11, 14]",0.9472452409724974,1.0029352751552294,True,
33,case33bw,204,True,1.1126077371473597,0.8,0.1,"[4, 3, 8, 26, 14, 27, 13, 12]",0.9551847033343448,1.0,False,
33,case33bw,205,True,1.085020884551361,0.8,0.1,"[16, 10, 17, 11, 1, 7, 32, 4]",0.9596904507538019,1.0084917634069992,False,
33,case33bw,206,True,1.0338784152243028,0.4,0.0,"[27, 19, 18, 16, 23, 4, 20, 32]",0.9329389334502227,1.0,True,
33,case33bw,207,True,1.086150052493425,0.6,0.1,"[18, 10, 29, 2, 30, 9, 27, 14]",0.9545387523875437,1.0,False,
33,case33bw,208,True,1.0233712015817227,0.2,0.2,"[20, 28, 17, 31, 22, 29, 1, 8]",0.9234401522483517,1.0,True,
33,case33bw,209,True,1.1288000724927394,0.4,0.2,"[32, 26, 19, 30, 31, 15, 20, 24]",0.9245764981383741,1.0,True,
33,case33bw,210,True,1.3406381422674751,0.8,0.0,"[1, 22, 30, 20, 31, 28, 9, 15]",0.9558053138923845,1.0,False,
33,case33bw,211,True,1.012515002968005,0.2,0.1,"[23, 20, 4, 3, 18, 26, 19, 27]",0.9154630535838955,1.0,True,
33,case33bw,212,True,1.0516917114172184,0.8,0.0,"[11, 31, 6, 23, 13, 7, 19, 21]",0.9546121289866566,1.003901772068976,False,
33,case33bw,213,True,0.7196567500058201,0.6,0.2,"[6, 30, 5, 32, 23, 28, 26, 17]",0.9703913748220866,1.0,False,
33,case33bw,214,True,1.1085797239973354,0.2,0.0,"[25, 22, 21, 12, 8, 7, 2, 3]",0.915010253377033,1.0,True,
33,case33bw,215,True,0.855055134552686,0.4,0.3,"[14, 13, 24, 7, 8, 10, 3, 17]",0.9439413920588451,1.0,True,
33,case33bw,216,True,0.8699084216548397,0.4,0.0,"[10, 31, 12, 2, 11, 8, 20, 5]",0.9481697476159272,1.0,True,
33,case33bw,217,True,0.7790170014629002,0.6,0.2,"[27, 19, 14, 5, 20, 6, 10, 22]",0.9546838421868934,1.0002491591812106,False,
33,case33bw,218,True,1.1039137194113526,0.2,0.3,"[7, 8, 6, 18, 31, 25, 5, 14]",0.9155444666244054,1.0,True,
33,case33bw,219,True,0.9367907535842962,0.6,0.0,"[15, 26, 1, 22, 29, 3, 21, 20]",0.9435064986286231,1.001329812568696,True,
33,case33bw,220,True,0.805366576012947,0.2,0.0,"[16, 27, 32, 21, 6, 24, 13, 29]",0.9454265498215866,1.0,True,
33,case33bw,221,True,0.9758499980183403,0.8,0.0,"[31, 2, 10, 6, 27, 28, 24, 22]",0.9551946069510431,1.0,False,
33,case33bw,222,True,0.7806844827968857,0.2,0.3,"[23, 29, 26, 12, 5, 13, 21, 18]",0.9413992875692417,1.0,True,
33,case33bw,223,True,0.8818757422179297,0.8,0.1,"[8, 4, 28, 26, 20, 32, 13, 18]",0.9680953592607321,1.0,False,
33,case33bw,224,True,1.240140768676026,0.6,0.0,"[2, 27, 32, 8, 20, 24, 25, 13]",0.9385342396736518,1.0,True,
33,case33bw,225,True,0.6505772317842798,0.2,0.2,"[27, 23, 22, 10, 29, 14, 2, 25]",0.9520596720263116,1.0,False,
33,case33bw,226,True,1.0705634223889484,0.2,0.2,"[18, 21, 31, 5, 16, 25, 19, 17]",0.9206648169980344,1.0,True,
33,case33bw,227,True,0.6530545350603008,0.2,0.2,"[3, 27, 31, 2, 5, 32, 22, 26]",0.9494182968840704,1.0,True,
33,case33bw,228,True,1.0374019589208885,0.4,0.2,"[15, 4, 23, 29, 26, 16, 10, 27]",0.9398246612639325,1.0,True,
33,case33bw,229,True,0.6525313713494587,0.2,0.0,"[19, 9, 30, 26, 24, 20, 5, 16]",0.9536474595073138,1.0,False,
33,case33bw,230,True,0.8419718746526721,0.6,0.3,"[32, 19, 15, 6, 11, 17, 13, 9]",0.9619048728940173,1.0,False,
33,case33bw,231,True,0.7649773710779867,0.2,0.0,"[16, 24, 5, 27, 25, 20, 10, 23]",0.9442217033334812,1.0,True,
33,case33bw,232,True,1.2655963862381612,0.4,0.1,"[22, 10, 3, 9, 25, 1, 8, 29]",0.9180369261615722,1.0,True,
33,case33bw,233,True,0.7002439651425382,0.2,0.1,"[24, 27, 9, 6, 4, 19, 28, 10]",0.9481091349069853,1.0,True,
33,case33bw,234,True,0.9884280559433882,0.4,0.2,"[3, 1, 5, 6, 20, 27, 7, 26]",0.929755386438106,1.0,True,
33,case33bw,235,True,0.8969214103008054,0.6,0.2,"[19, 1, 29, 4, 14, 25, 28, 5]",0.9515837099784776,1.0,False,
33,case33bw,236,True,1.1530827700531672,0.4,0.0,"[21, 16, 20, 14, 30, 24, 15, 26]",0.9273488014619206,1.0,True,
33,case33bw,237,True,0.7098903487128753,0.8,0.1,"[23, 31, 3, 27, 16, 6, 29, 12]",0.9822026024916071,1.0,False,
33,case33bw,238,True,0.6683410389314552,0.2,0.0,"[23, 10, 26, 15, 6, 8, 12, 24]",0.9519639829266016,1.0,False,
33,case33bw,239,True,1.2068676407635366,0.2,0.2,"[6, 26, 1, 19, 30, 9, 12, 15]",0.9100662600668378,1.0,True,
33,case33bw,240,True,0.8726449029760757,0.2,0.1,"[9, 27, 30, 14, 4, 18, 12, 1]",0.9376066721506529,1.0,True,
33,case33bw,241,True,1.0050740427232012,0.6,0.1,"[8, 17, 18, 24, 20, 27, 14, 4]",0.9401812359759016,1.0,True,
33,case33bw,242,True,0.9574904432673443,0.2,0.1,"[32, 26, 23, 19, 3, 4, 24, 22]",0.9212645364588227,1.0,True,
33,case33bw,243,True,1.0163966934914248,0.4,0.3,"[18, 30, 5, 19, 3, 13, 23, 20]",0.9272300781849547,1.0,True,
33,case33bw,244,True,1.0840220798981695,0.2,0.3,"[22, 11, 3, 5, 10, 30, 31, 17]",0.922744099629083,1.0,True,
33,case33bw,245,True,1.043769684529185,0.2,0.2,"[19, 13, 11, 1, 9, 12, 18, 27]",0.9197041063543103,1.0,True,
33,case33bw,246,True,1.2652782106705203,0.2,0.1,"[16, 30, 18, 28, 22, 2, 1, 6]",0.9032138265073993,1.0,True,
33,case33bw,247,True,0.6643100881999257,0.2,0.3,"[16, 19, 2, 3, 18, 10, 12, 22]",0.9482532304686195,1.0,True,
33,case33bw,248,True,1.0366329251684898,0.4,0.1,"[11, 8, 24, 13, 16, 28, 3, 22]",0.9338750047649071,1.0,True,
33,case33bw,249,True,1.1234756437021007,0.4,0.2,"[22, 17, 11, 26, 14, 4, 8, 18]",0.9247575884605087,1.0,True,
33,case33bw,250,True,0.9398193074926536,0.8,0.2,"[22, 12, 14, 18, 13, 9, 20, 17]",0.9486351489493223,1.0104635226847702,True,
33,case33bw,251,True,1.293236805967063,0.8,0.3,"[16, 26, 18, 14, 28, 24, 12, 4]",0.9414783864053783,1.0,True,
33,case33bw,252,True,1.2363321049988412,0.8,0.1,"[18, 7, 22, 28, 30, 19, 26, 8]",0.9369934550837112,1.0,True,
33,case33bw,253,True,1.2701220866009402,0.4,0.0,"[10, 20, 3, 26, 18, 13, 7, 24]",0.9106534486010398,1.0,True,
33,case33bw,254,True,0.9987954110972311,0.6,0.3,"[24, 29, 32, 9, 10, 5, 23, 26]",0.9450708857441524,1.0,True,
33,case33bw,255,True,1.1833637249949227,0.8,0.0,"[21, 7, 5, 11, 28, 2, 22, 3]",0.9409470315330245,1.0,True,
33,case33bw,256,True,1.2905968826215695,0.8,0.3,"[32, 2, 24, 3, 9, 15, 7, 21]",0.9406481248685763,1.0001725242270567,True,
33,case33bw,257,True,1.3158959633246323,0.2,0.1,"[15, 24, 5, 1, 8, 31, 20, 21]",0.898229995769529,1.0,True,
33,case33bw,258,True,1.0805170673323614,0.2,0.3,"[9, 24, 31, 19, 27, 30, 8, 15]",0.9210287414221485,1.0,True,
33,case33bw,259,True,1.2696140136436889,0.2,0.2,"[19, 12, 18, 14, 10, 21, 15, 2]",0.8985801448899801,1.0,True,
33,case33bw,260,True,0.843600409559832,0.6,0.0,"[25, 9, 8, 13, 29, 7, 27, 11]",0.9653004020612654,1.0,False,
33,case33bw,261,True,0.8723586545636453,0.8,0.0,"[8, 14, 26, 6, 22, 25, 13, 24]",0.9605429091043994,1.0,False,
33,case33bw,262,True,0.9159988761597241,0.2,0.2,"[21, 11, 10, 32, 28, 20, 18, 24]",0.9294687722643076,1.0,True,
33,case33bw,263,True,0.9479987666228421,0.6,0.1,"[2, 32, 11, 19, 10, 20, 8, 16]",0.9500546751429381,1.0000713080060157,False,
33,case33bw,264,True,0.8595880463715672,0.6,0.0,"[15, 16, 22, 5, 3, 2, 26, 19]",0.9478845306519688,1.0,True,
33,case33bw,265,True,1.2573185059012348,0.2,0.3,"[11, 22, 19, 28, 6, 15, 23, 18]",0.8989722814453525,1.0,True,
33,case33bw,266,True,1.223808739801313,0.8,0.3,"[24, 25, 13, 17, 29, 18, 20, 6]",0.9413363359889994,1.0,True,
33,case33bw,267,True,1.2070565033637188,0.8,0.1,"[6, 30, 25, 3, 28, 26, 8, 20]",0.9436906350015389,1.0,True,
33,case33bw,268,True,0.9655163114728011,0.2,0.3,"[28, 11, 15, 13, 29, 7, 5, 24]",0.9305426856739863,1.0,True,
33,case33bw,269,True,1.0087870387787738,0.2,0.1,"[23, 26, 32, 14, 16, 18, 29, 11]",0.9295863218962855,1.0,True,
33,case33bw,270,True,0.709482327188017,0.4,0.3,"[19, 26, 4, 22, 25, 1, 11, 14]",0.9500653040468154,1.0,False,
33,case33bw,271,True,1.0436306460924207,0.2,0.2,"[16, 8, 3, 10, 6, 31, 9, 1]",0.924585791167944,1.0,True,
33,case33bw,272,True,1.3049785475786297,0.4,0.3,"[11, 27, 9, 13, 28, 31, 5, 3]",0.9277976241254049,1.0,True,
33,case33bw,273,True,1.0268413595331094,0.6,0.0,"[20, 13, 24, 14, 17, 27, 26, 18]",0.9415300404801518,1.0,True,
33,case33bw,274,True,1.1299145627065375,0.8,0.0,"[2, 12, 28, 17, 27, 16, 29, 30]",0.9783411387954574,1.0053441855361016,False,
33,case33bw,275,True,0.9468119687098776,0.6,0.1,"[4, 1, 3, 12, 29, 21, 14, 19]",0.9427718990869303,1.0007805764375275,True,
33,case33bw,276,True,1.3144769698740801,0.6,0.1,"[25, 31, 5, 10, 22, 6, 4, 19]",0.9242275808319969,1.0,True,
33,case33bw,277,True,0.6639859469608689,0.8,0.1,"[17, 3, 29, 25, 27, 6, 2, 32]",0.9796110175639383,1.0,False,
33,case33bw,278,True,1.011101606590284,0.6,0.2,"[5, 6, 25, 26, 4, 13, 15, 23]",0.944494702313306,1.0,True,
33,case33bw,279,True,1.2190337433870326,0.4,0.3,"[13, 22, 6, 11, 8, 16, 10, 12]",0.9207623934841952,1.0,True,
33,case33bw,280,True,0.8024861043185196,0.8,0.3,"[21, 14, 29, 23, 20, 3, 30, 5]",0.9632995693440886,1.0041456310571102,False,
33,case33bw,281,True,0.9979634632646187,0.2,0.1,"[29, 23, 6, 2, 19, 10, 27, 25]",0.9220041346942078,1.0,True,
33,case33bw,282,True,1.2630222114517529,0.8,0.1,"[4, 30, 6, 29, 26, 17, 22, 2]",0.9569367790220629,1.0,False,
33,case33bw,283,True,1.1363588178741326,0.8,0.1,"[32, 18, 5, 11, 4, 2, 30, 28]",0.9475257232708332,1.0,True,
33,case33bw,284,True,0.6883418751733053,0.6,0.0,"[11, 30, 14, 1, 3, 7, 15, 6]",0.966936820329913,1.0,False,
33,case33bw,285,True,1.3357351767870016,0.6,0.1,"[32, 3, 6, 21, 10, 13, 23, 4]",0.9285851276852745,1.0,True,
33,case33bw,286,True,1.0268754430606373,0.6,0.0,"[14, 7, 5, 2, 17, 6, 26, 27]",0.9494511296336505,1.0,True,
33,case33bw,287,True,0.7114164481578449,0.4,0.2,"[31, 32, 20, 26, 7, 21, 19, 13]",0.9539053103392257,1.0002353743891488,False,
33,case33bw,288,True,1.0982625069423657,0.2,0.2,"[23, 10, 24, 32, 26, 16, 13, 2]",0.9201702252612534,1.0,True,
33,case33bw,289,True,0.8190427244553649,0.4,0.1,"[25, 31, 19, 13, 14, 10, 6, 27]",0.954571238521911,1.0,False,
33,case33bw,290,True,1.3267739146575634,0.6,0.2,"[27, 8, 6, 20, 30, 25, 19, 23]",0.916598350978118,1.0000370127859266,True,
33,case33bw,291,True,0.6703501299181579,0.8,0.1,"[28, 15, 10, 8, 9, 4, 31, 22]",0.9808754418608434,1.0,False,
33,case33bw,292,True,0.701272190317286,0.6,0.0,"[6, 18, 20, 26, 9, 11, 7, 5]",0.9608155143852607,1.0,False,
33,case33bw,293,True,1.0418059920443845,0.4,0.1,"[29, 15, 23, 19, 13, 9, 10, 26]",0.9355089765826334,1.0,True,
33,case33bw,294,True,1.0626544312824275,0.4,0.3,"[23, 2, 11, 12, 5, 27, 19, 29]",0.930317439023495,1.0,True,
33,case33bw,295,True,1.161797563835642,0.8,0.2,"[3, 24, 21, 25, 6, 32, 13, 22]",0.9455677396439335,1.0000579355209323,True,
33,case33bw,296,True,0.9820912314248509,0.4,0.1,"[13, 23, 30, 10, 15, 31, 7, 29]",0.9520818915625578,1.0,False,
33,case33bw,297,True,0.9656473231211962,0.2,0.0,"[30, 1, 16, 20, 13, 7, 32, 29]",0.9340336649766396,1.0,True,
33,case33bw,298,True,1.3469688604377767,0.4,0.1,"[17, 18, 22, 6, 29, 4, 25, 24]",0.9108049104620902,1.0,True,
33,case33bw,299,True,0.7228942813250577,0.8,0.0,"[16, 9, 23, 17, 26, 30, 32, 14]",0.9833293009853553,1.0106066735502732,False,
69,case69_project_local,0,True,0.7935354189662284,0.2,0.3,"[39, 17, 60, 45, 7, 32, 12, 16, 10, 42, 25, 23]",0.9321807979179502,1.000052713077884,True,
69,case69_project_local,1,True,0.7772106974683484,0.4,0.0,"[49, 64, 27, 48, 15, 52, 42, 44, 60, 23, 6, 32]",0.9420545270146833,1.0005658211353876,True,
69,case69_project_local,2,True,1.19810898481979,0.8,0.3,"[34, 13, 20, 11, 17, 47, 16, 33, 5, 12, 64, 36]",0.9162393573332471,1.0138837385313573,True,
69,case69_project_local,3,True,1.3214193773469338,0.6,0.3,"[67, 9, 10, 6, 52, 28, 63, 32, 60, 44, 48, 54]",0.9095099177300597,1.0017514837666763,True,
69,case69_project_local,4,True,0.6551436973449839,0.8,0.1,"[16, 7, 52, 35, 36, 13, 65, 12, 50, 40, 8, 51]",0.9513727471635742,1.000307775977083,False,
69,case69_project_local,5,True,0.9802500041141187,0.4,0.2,"[5, 66, 36, 17, 20, 54, 52, 16, 6, 63, 33, 50]",0.9234660398896154,1.0017787846393673,True,
69,case69_project_local,6,True,1.2269672622700885,0.8,0.2,"[40, 9, 13, 8, 53, 6, 60, 66, 51, 47, 21, 34]",0.9149259432023077,1.008451433751005,True,
69,case69_project_local,7,True,0.7391986697508198,0.2,0.0,"[28, 35, 12, 61, 39, 25, 34, 44, 45, 7, 48, 67]",0.9375486602548717,1.0006793608197189,True,
69,case69_project_local,8,True,0.8199452898225744,0.8,0.2,"[63, 12, 10, 17, 35, 8, 66, 52, 6, 40, 25, 26]",0.9469613497561256,1.0114114510745282,True,
69,case69_project_local,9,True,1.0153981709320152,0.8,0.1,"[45, 35, 34, 39, 17, 66, 33, 10, 61, 7, 48, 13]",0.9257103455418968,1.0122190375419655,True,
69,case69_project_local,10,True,1.2086054984192103,0.8,0.2,"[45, 16, 11, 40, 42, 48, 7, 23, 49, 47, 12, 28]",0.8968437941479871,1.0051461718532964,True,
69,case69_project_local,11,True,0.8634688596244364,0.6,0.0,"[53, 26, 54, 19, 9, 16, 6, 68, 51, 49, 13, 63]",0.9412874281000029,1.0001327492186358,True,
69,case69_project_local,12,True,0.6786089928401721,0.4,0.1,"[35, 44, 47, 32, 39, 66, 50, 40, 23, 10, 5, 61]",0.9453875411070894,1.0005051297321346,True,
69,case69_project_local,13,True,0.9446381896294309,0.6,0.1,"[52, 15, 65, 5, 44, 6, 66, 53, 8, 17, 50, 54]",0.9271935943546906,1.0000388690102986,True,
69,case69_project_local,14,True,0.9714372669844458,0.8,0.2,"[52, 33, 63, 15, 44, 32, 10, 50, 65, 5, 16, 58]",0.9414940028787026,1.0071708332123364,True,
69,case69_project_local,15,True,0.6631961053265674,0.6,0.1,"[58, 40, 10, 36, 53, 42, 34, 65, 48, 45, 19, 9]",0.9498791052747236,1.003000828230286,True,
69,case69_project_local,16,True,0.7093423199405713,0.6,0.1,"[34, 36, 47, 44, 39, 64, 33, 61, 58, 13, 53, 20]",0.9555470939001033,1.006344291532609,False,
69,case69_project_local,17,True,0.6840672183885845,0.2,0.0,"[5, 17, 28, 39, 47, 7, 25, 44, 33, 16, 26, 13]",0.9414769249872862,1.0002768289811617,True,
69,case69_project_local,18,True,1.3431019298390343,0.8,0.0,"[12, 8, 58, 68, 19, 32, 52, 53, 34, 51, 48, 26]",0.9047933381679849,1.012552421600534,True,
69,case69_project_local,19,True,1.12453250954306,0.6,0.3,"[48, 28, 35, 52, 15, 33, 67, 58, 63, 6, 12, 50]",0.9218355199741203,1.0037676883867361,True,
69,case69_project_local,20,True,1.0861596802291549,0.4,0.3,"[8, 51, 45, 64, 49, 33, 54, 9, 27, 53, 20, 11]",0.9138194799563115,1.0020166279212617,True,
69,case69_project_local,21,True,0.8007500172355831,0.6,0.3,"[11, 21, 65, 61, 28, 17, 36, 16, 49, 12, 19, 40]",0.940850529090304,1.0016446919423125,True,
69,case69_project_local,22,True,0.7904666377890422,0.2,0.0,"[47, 68, 48, 27, 50, 63, 17, 28, 13, 67, 10, 35]",0.9338300362029925,1.0,True,
69,case69_project_local,23,True,1.130290517001948,0.8,0.3,"[11, 58, 20, 27, 40, 67, 16, 6, 48, 39, 68, 64]",0.9310907733059901,1.0006847858171553,True,
69,case69_project_local,24,True,1.3108805808475699,0.8,0.0,"[47, 60, 27, 45, 52, 42, 44, 48, 5, 16, 32, 28]",0.897013228083816,1.0063338445737522,True,
69,case69_project_local,25,True,1.334254188890252,0.8,0.1,"[28, 48, 32, 33, 63, 27, 40, 20, 17, 7, 11, 16]",0.9019189186207841,1.00982079187433,True,
69,case69_project_local,26,True,0.9627574412833984,0.2,0.2,"[23, 63, 11, 66, 65, 34, 44, 25, 58, 10, 19, 17]",0.9200489219014171,1.0009118212246693,True,
69,case69_project_local,27,True,0.7966029855683822,0.2,0.0,"[6, 50, 34, 48, 67, 66, 25, 52, 13, 16, 9, 58]",0.9335752188274876,1.0007104695627298,True,
69,case69_project_local,28,True,1.0011632894458382,0.8,0.2,"[16, 67, 40, 32, 26, 66, 42, 6, 39, 68, 5, 12]",0.9203593399334584,1.0024706877251115,True,
69,case69_project_local,29,True,0.8660307398265934,0.6,0.3,"[10, 50, 49, 32, 5, 65, 36, 63, 19, 53, 39, 27]",0.9352143384461571,1.0013023260094902,True,
69,case69_project_local,30,True,0.955796405276442,0.2,0.0,"[26, 54, 44, 34, 33, 12, 47, 65, 23, 67, 25, 13]",0.9170305003247176,1.0021455885118495,True,
69,case69_project_local,31,True,1.1501864687890575,0.4,0.1,"[53, 13, 19, 9, 36, 40, 51, 44, 50, 45, 6, 12]",0.9016672353477102,1.0016132231279382,True,
69,case69_project_local,32,True,1.265250323063405,0.4,0.1,"[45, 47, 67, 10, 23, 8, 52, 6, 13, 21, 61, 42]",0.8974911396804366,1.0005987514537473,True,
69,case69_project_local,33,True,1.0037783581915705,0.2,0.3,"[40, 25, 36, 17, 47, 68, 26, 50, 64, 34, 20, 16]",0.9109550808566997,1.000978265898646,True,
69,case69_project_local,34,True,0.7548139457867394,0.8,0.2,"[48, 32, 67, 66, 61, 19, 63, 36, 21, 15, 54, 28]",0.9567410173887854,1.0017258815496146,False,
69,case69_project_local,35,True,0.9991802470987747,0.6,0.1,"[26, 6, 32, 61, 13, 9, 67, 15, 68, 65, 38, 47]",0.9261818787877625,1.001437930119716,True,
69,case69_project_local,36,True,0.922769830188006,0.6,0.0,"[33, 39, 19, 51, 52, 47, 40, 17, 67, 20, 35, 44]",0.9237372480822187,1.002853210765239,True,
69,case69_project_local,37,True,1.2508398704647705,0.4,0.0,"[15, 40, 60, 17, 36, 53, 16, 47, 35, 45, 67, 39]",0.8959047139021553,1.0006877711167823,True,
69,case69_project_local,38,True,0.7611240061363342,0.6,0.0,"[36, 49, 21, 47, 65, 35, 12, 34, 6, 61, 38, 8]",0.9424849655894184,1.0036257387567078,True,
69,case69_project_local,39,True,1.2874648295750306,0.8,0.0,"[50, 21, 25, 68, 5, 34, 52, 15, 47, 9, 27, 17]",0.8979364955193211,1.0152409868850933,True,
69,case69_project_local,40,True,0.8027044291927221,0.6,0.2,"[45, 50, 13, 65, 34, 66, 61, 15, 8, 52, 38, 23]",0.9417266911573342,1.0039577991890567,True,
69,case69_project_local,41,True,1.293631315957064,0.4,0.3,"[33, 52, 60, 65, 36, 66, 51, 21, 9, 28, 5, 7]",0.8940648676128619,1.0014819616657846,True,
69,case69_project_local,42,True,0.8185200674669358,0.2,0.0,"[53, 38, 36, 68, 67, 48, 33, 15, 10, 54, 27, 51]",0.9296473281041041,1.0003101711258737,True,
69,case69_project_local,43,True,0.7680331332820975,0.6,0.0,"[19, 35, 66, 15, 26, 16, 64, 32, 23, 28, 21, 42]",0.9450366796236515,1.0092519304253638,True,
69,case69_project_local,44,True,0.7721235006324022,0.4,0.2,"[23, 47, 17, 25, 52, 48, 63, 32, 26, 5, 50, 10]",0.9393950008190102,1.0005894298755238,True,
69,case69_project_local,45,True,1.0442792927292168,0.8,0.1,"[20, 48, 65, 64, 63, 49, 26, 12, 8, 23, 27, 39]",0.9391246555143201,1.0091759654519654,True,
69,case69_project_local,46,True,1.0858407718565557,0.6,0.1,"[12, 54, 63, 23, 15, 44, 28, 49, 19, 58, 26, 34]",0.9261931868565171,1.0053421609557853,True,
69,case69_project_local,47,True,1.0850363902746007,0.2,0.2,"[11, 64, 66, 39, 44, 8, 33, 16, 67, 9, 7, 49]",0.9065695526062335,1.0004506125388752,True,
69,case69_project_local,48,True,1.343840021543376,0.4,0.3,"[39, 47, 38, 53, 51, 7, 44, 49, 68, 9, 64, 19]",0.88994226250241,1.0,True,
69,case69_project_local,49,True,1.1105242469841965,0.6,0.1,"[13, 10, 49, 36, 48, 34, 68, 44, 63, 12, 17, 47]",0.9149670163428631,1.0053718609249198,True,
69,case69_project_local,50,True,0.8301132581185213,0.6,0.0,"[11, 64, 52, 63, 42, 7, 66, 51, 54, 23, 16, 27]",0.9490797314376875,1.0000445941308844,True,
69,case69_project_local,51,True,0.7216592310105859,0.4,0.2,"[5, 52, 48, 64, 54, 12, 15, 8, 23, 28, 58, 27]",0.9476125846634678,1.0,True,
69,case69_project_local,52,True,0.7470953222111665,0.8,0.1,"[40, 8, 58, 39, 26, 53, 48, 28, 33, 17, 7, 6]",0.9466895710597801,1.0033382183426791,True,
69,case69_project_local,53,True,1.1055592730625174,0.4,0.2,"[40, 28, 10, 49, 27, 66, 53, 68, 65, 39, 60, 58]",0.9130043095737168,1.0,True,
69,case69_project_local,54,True,1.3203147039359202,0.4,0.1,"[44, 17, 54, 63, 66, 28, 20, 64, 35, 39, 47, 27]",0.8972315125030389,1.0,True,
69,case69_project_local,55,True,1.0378136514494973,0.2,0.2,"[20, 65, 16, 44, 63, 61, 64, 11, 49, 23, 52, 26]",0.9170843533385504,1.0,True,
69,case69_project_local,56,True,0.7105389373717692,0.8,0.2,"[28, 65, 25, 63, 10, 12, 32, 17, 20, 19, 35, 47]",0.9528918937332036,1.0124102566229563,False,
69,case69_project_local,57,True,0.8877786078286571,0.6,0.0,"[65, 35, 36, 44, 68, 48, 12, 53, 26, 42, 28, 45]",0.9261144387051441,1.0029651264730939,True,
69,case69_project_local,58,True,1.1012237378840335,0.2,0.0,"[35, 8, 5, 40, 45, 10, 42, 6, 19, 63, 32, 52]",0.9048184499557228,1.0000400930267601,True,
69,case69_project_local,59,True,0.8033816718592443,0.8,0.2,"[5, 13, 25, 33, 10, 16, 64, 65, 52, 35, 63, 27]",0.9544440388676325,1.0037050945308799,False,
69,case69_project_local,60,True,1.1272717079524233,0.4,0.0,"[28, 40, 68, 49, 47, 9, 45, 13, 67, 16, 51, 21]",0.9028668739485399,1.0003722385327096,True,
69,case69_project_local,61,True,0.9193562444969952,0.8,0.1,"[61, 26, 32, 51, 66, 10, 5, 28, 21, 50, 35, 44]",0.9352134304044369,1.002062807378286,True,
69,case69_project_local,62,True,0.7404149372716785,0.4,0.3,"[34, 5, 61, 13, 26, 7, 28, 49, 38, 6, 36, 66]",0.9409629153631011,1.001726173819157,True,
69,case69_project_local,63,True,1.1297206696934696,0.6,0.0,"[7, 21, 39, 60, 40, 8, 15, 52, 64, 38, 28, 63]",0.9324676699404887,1.000511573309147,True,
69,case69_project_local,64,True,0.6681483596636609,0.2,0.0,"[42, 34, 19, 23, 54, 35, 66, 64, 16, 44, 32, 67]",0.9451720983839869,1.0010517271601747,True,
69,case69_project_local,65,True,0.769843459570398,0.6,0.2,"[63, 9, 33, 44, 23, 8, 27, 26, 40, 49, 35, 11]",0.9423898380961281,1.0023462067358007,True,
69,case69_project_local,66,True,0.9605687021378904,0.4,0.0,"[28, 51, 35, 52, 54, 44, 49, 47, 68, 64, 21, 25]",0.9246927845101166,1.0,True,
69,case69_project_local,67,True,1.3232710189801957,0.6,0.2,"[17, 7, 36, 42, 60, 10, 13, 26, 16, 23, 51, 21]",0.9014981463266867,1.0162921159757836,True,
69,case69_project_local,68,True,1.3006061986743895,0.4,0.1,"[34, 61, 50, 68, 23, 5, 11, 45, 60, 33, 12, 7]",0.8981404096021499,1.0072914254988476,True,
69,case69_project_local,69,True,1.1387695917924332,0.6,0.1,"[25, 26, 51, 38, 39, 5, 27, 19, 66, 64, 35, 50]",0.9148101675493612,1.0000578425764386,True,
69,case69_project_local,70,True,1.0221594999282198,0.4,0.0,"[19, 45, 33, 67, 6, 28, 23, 36, 17, 40, 63, 50]",0.9179458083161661,1.0018294046141376,True,
69,case69_project_local,71,True,0.9600361819245808,0.4,0.1,"[45, 61, 15, 11, 63, 27, 7, 17, 8, 12, 26, 36]",0.9288154813699969,1.0,True,
69,case69_project_local,72,True,0.9240140645107883,0.2,0.3,"[26, 16, 13, 39, 25, 52, 10, 48, 28, 12, 67, 58]",0.9208370211104661,1.0,True,
69,case69_project_local,73,True,0.9429715439256573,0.6,0.0,"[48, 36, 38, 25, 45, 54, 67, 39, 61, 42, 16, 53]",0.929101844023573,1.0020460674404998,True,
69,case69_project_local,74,True,1.2573070672311835,0.6,0.1,"[66, 64, 12, 9, 16, 61, 34, 60, 8, 50, 42, 36]",0.9239966734877555,1.0060729485379287,True,
