load_relief,pv_curtail,available_pv_mw,accepted_pv_mw,curtailed_pv_mw,relieved_load_mw,action_cost_proxy_mw,violating_buses,violating_scenario,min_vm_pu,max_vm_pu,feeder,scenario_id
0.0,0.0,1.8872105187268686,1.8872105187268686,0.0,0.0,0.0,20,1,0.9105295988625255,1.0,33,124
0.0,0.1,1.8872105187268686,1.6984894668541817,0.18872105187268687,0.0,0.18872105187268687,20,1,0.9086978206232739,1.0,33,124
0.0,0.2,1.8872105187268686,1.509768414981495,0.37744210374537374,0.0,0.37744210374537374,21,1,0.9068511554127965,1.0,33,124
0.1,0.0,1.8872105187268686,1.8872105187268686,0.0,0.4718026296817172,0.4718026296817172,15,1,0.9219964896833688,1.0,33,124
0.1,0.1,1.8872105187268686,1.6984894668541817,0.18872105187268687,0.4718026296817172,0.6605236815544041,16,1,0.9202103127859159,1.0,33,124
0.1,0.2,1.8872105187268686,1.509768414981495,0.37744210374537374,0.4718026296817172,0.849244733427091,17,1,0.9184101737301583,1.0,33,124
0.2,0.0,1.8872105187268686,1.8872105187268686,0.0,0.9436052593634344,0.9436052593634344,5,1,0.9332045744993339,1.0,33,124
0.2,0.1,1.8872105187268686,1.6984894668541817,0.18872105187268687,0.9436052593634344,1.1323263112361213,9,1,0.9314608276391643,1.0,33,124
0.2,0.2,1.8872105187268686,1.509768414981495,0.37744210374537374,0.9436052593634344,1.3210473631088082,12,1,0.9297039459500571,1.0,33,124
0.0,0.0,1.2284565389499984,1.2284565389499984,0.0,0.0,0.0,0,0,0.950446993228553,1.0,33,128
0.0,0.1,1.2284565389499984,1.1056108850549986,0.12284565389499985,0.0,0.12284565389499985,3,1,0.9486977536070603,1.0,33,128
0.0,0.2,1.2284565389499984,0.9827652311599987,0.2456913077899997,0.0,0.2456913077899997,3,1,0.9469371704413908,1.0,33,128
0.1,0.0,1.2284565389499984,1.2284565389499984,0.0,0.3071141347374995,0.3071141347374995,0,0,0.9573374643223814,1.0,33,128
0.1,0.1,1.2284565389499984,1.1056108850549986,0.12284565389499985,0.3071141347374995,0.42995978863249934,0,0,0.9556130407050223,1.0,33,128
0.1,0.2,1.2284565389499984,0.9827652311599987,0.2456913077899997,0.3071141347374995,0.5528054425274992,0,0,0.9538776879038854,1.0,33,128
0.2,0.0,1.2284565389499984,1.2284565389499984,0.0,0.614228269474999,0.614228269474999,0,0,0.9641404438325641,1.0,33,128
0.2,0.1,1.2284565389499984,1.1056108850549986,0.12284565389499985,0.614228269474999,0.7370739233699988,0,0,0.9624398514459735,1.0,33,128
0.2,0.2,1.2284565389499984,0.9827652311599987,0.2456913077899997,0.614228269474999,0.8599195772649987,0,0,0.9607287185935532,1.0,33,128
0.0,0.0,0.5957680754712904,0.5957680754712904,0.0,0.0,0.0,10,1,0.943229808828544,1.0,33,131
0.0,0.1,0.5957680754712904,0.5361912679241614,0.059576807547129046,0.0,0.059576807547129046,10,1,0.9420678399094063,1.0,33,131
0.0,0.2,0.5957680754712904,0.4766144603770323,0.11915361509425809,0.0,0.11915361509425809,11,1,0.9409026346746969,1.0,33,131
0.1,0.0,0.5957680754712904,0.5957680754712904,0.0,0.2978840377356452,0.2978840377356452,0,0,0.9503239503840516,1.0,33,131
0.1,0.1,0.5957680754712904,0.5361912679241614,0.059576807547129046,0.2978840377356452,0.3574608452827742,2,1,0.9491772762297889,1.0,33,131
0.1,0.2,0.5957680754712904,0.4766144603770323,0.11915361509425809,0.2978840377356452,0.4170376528299033,3,1,0.9480274830839971,1.0,33,131
0.2,0.0,0.5957680754712904,0.5957680754712904,0.0,0.5957680754712904,0.5957680754712904,0,0,0.9573264563704242,1.0,33,131
0.2,0.1,0.5957680754712904,0.5361912679241614,0.059576807547129046,0.5957680754712904,0.6553448830184194,0,0,0.9561944793470328,1.0,33,131
0.2,0.2,0.5957680754712904,0.4766144603770323,0.11915361509425809,0.5957680754712904,0.7149216905655484,0,0,0.9550594933540082,1.0,33,131
0.0,0.0,1.0291809341312208,1.0291809341312208,0.0,0.0,0.0,21,1,0.9008185723548974,1.0,33,133
0.0,0.1,1.0291809341312208,0.9262628407180987,0.10291809341312208,0.0,0.10291809341312208,21,1,0.8983756031736737,1.0,33,133
0.0,0.2,1.0291809341312208,0.8233447473049766,0.20583618682624416,0.0,0.20583618682624416,21,1,0.8959185303528214,1.0,33,133
0.1,0.0,1.0291809341312208,1.0291809341312208,0.0,0.5145904670656103,0.5145904670656103,21,1,0.9140120164466631,1.0,33,133
0.1,0.1,1.0291809341312208,0.9262628407180987,0.10291809341312208,0.5145904670656103,0.6175085604787324,21,1,0.9116321480095797,1.0,33,133
0.1,0.2,1.0291809341312208,0.8233447473049766,0.20583618682624416,0.5145904670656103,0.7204266538918545,21,1,0.9092391782257727,1.0,33,133
0.2,0.0,1.0291809341312208,1.0291809341312208,0.0,1.0291809341312206,1.0291809341312206,16,1,0.926869150479974,1.0,33,133
0.2,0.1,1.0291809341312208,0.9262628407180987,0.10291809341312208,1.0291809341312206,1.1320990275443426,17,1,0.924547660750223,1.0,33,133
0.2,0.2,1.0291809341312208,0.8233447473049766,0.20583618682624416,1.0291809341312206,1.2350171209574647,17,1,0.9222139531336514,1.0,33,133
0.0,0.0,0.6326579730107112,0.6326579730107112,0.0,0.0,0.0,11,1,0.9390056371137293,1.0,33,134
0.0,0.1,0.6326579730107112,0.5693921757096401,0.06326579730107112,0.0,0.06326579730107112,11,1,0.938138952894299,1.0,33,134
0.0,0.2,0.6326579730107112,0.506126378408569,0.12653159460214225,0.0,0.12653159460214225,12,1,0.9372693465029553,1.0,33,134
0.1,0.0,0.6326579730107112,0.6326579730107112,0.0,0.31632898650535557,0.31632898650535557,4,1,0.9462745356653902,1.0,33,134
0.1,0.1,0.6326579730107112,0.5693921757096401,0.06326579730107112,0.31632898650535557,0.3795947838064267,4,1,0.9454214335090307,1.0,33,134
0.1,0.2,0.6326579730107112,0.506126378408569,0.12653159460214225,0.31632898650535557,0.4428605811074978,6,1,0.9445655266604908,1.0,33,134
0.2,0.0,0.6326579730107112,0.6326579730107112,0.0,0.6326579730107111,0.6326579730107111,0,0,0.9534432532338732,1.0,33,134
0.2,0.1,0.6326579730107112,0.5693921757096401,0.06326579730107112,0.6326579730107111,0.6959237703117822,0,0,0.9526031442313247,1.0,33,134
0.2,0.2,0.6326579730107112,0.506126378408569,0.12653159460214225,0.6326579730107111,0.7591895676128534,0,0,0.951760340067106,1.0,33,134
0.0,0.0,0.6296576624636032,0.6296576624636032,0.0,0.0,0.0,14,1,0.9386926207308706,1.0,33,135
0.0,0.1,0.6296576624636032,0.5666918962172429,0.06296576624636033,0.0,0.06296576624636033,14,1,0.9375574054346785,1.0,33,135
0.0,0.2,0.6296576624636032,0.5037261299708826,0.12593153249272065,0.0,0.12593153249272065,14,1,0.9364192295805531,1.0,33,135
0.1,0.0,0.6296576624636032,0.6296576624636032,0.0,0.3148288312318017,0.3148288312318017,8,1,0.9462608147306277,1.0,33,135
0.1,0.1,0.6296576624636032,0.5666918962172429,0.06296576624636033,0.3148288312318017,0.377794597478162,10,1,0.9451415137548121,1.0,33,135
0.1,0.2,0.6296576624636032,0.5037261299708826,0.12593153249272065,0.3148288312318017,0.4407603637245224,10,1,0.944019367471462,1.0,33,135
0.2,0.0,0.6296576624636032,0.6296576624636032,0.0,0.6296576624636034,0.6296576624636034,0,0,0.9537238807178864,1.0,33,135
0.2,0.1,0.6296576624636032,0.5666918962172429,0.06296576624636033,0.6296576624636034,0.6926234287099637,0,0,0.9526198343611135,1.0,33,135
0.2,0.2,0.6296576624636032,0.5037261299708826,0.12593153249272065,0.6296576624636034,0.755589194956324,0,0,0.9515130503328948,1.0,33,135
0.0,0.0,0.810900543918504,0.810900543918504,0.0,0.0,0.0,19,1,0.9188963323461449,1.0,33,136
0.0,0.1,0.810900543918504,0.7298104895266535,0.08109005439185041,0.0,0.08109005439185041,19,1,0.9179310642945467,1.0,33,136
0.0,0.2,0.810900543918504,0.6487204351348032,0.16218010878370082,0.0,0.16218010878370082,20,1,0.9169618546465795,1.0,33,136
0.1,0.0,0.810900543918504,0.810900543918504,0.0,0.4054502719592522,0.4054502719592522,16,1,0.9285371067357362,1.0,33,136
0.1,0.1,0.810900543918504,0.7298104895266535,0.08109005439185041,0.4054502719592522,0.4865403263511026,16,1,0.9275924933128764,1.0,33,136
0.1,0.2,0.810900543918504,0.6487204351348032,0.16218010878370082,0.4054502719592522,0.567630380742953,16,1,0.9266441571849884,1.0,33,136
0.2,0.0,0.810900543918504,0.810900543918504,0.0,0.8109005439185044,0.8109005439185044,11,1,0.937995370026422,1.0,33,136
0.2,0.1,0.810900543918504,0.7298104895266535,0.08109005439185041,0.8109005439185044,0.8919905983103549,11,1,0.9370701814014226,1.0,33,136
0.2,0.2,0.810900543918504,0.6487204351348032,0.16218010878370082,0.8109005439185044,0.9730806527022052,13,1,0.936141468702327,1.0,33,136
0.0,0.0,3.327856010658901,3.327856010658901,0.0,0.0,0.0,5,1,0.9381153045695605,1.0,33,137
0.0,0.1,3.327856010658901,2.9950704095930107,0.3327856010658901,0.0,0.3327856010658901,5,1,0.935112551219699,1.0,33,137
0.0,0.2,3.327856010658901,2.662284808527121,0.6655712021317802,0.0,0.6655712021317802,5,1,0.932069541681166,1.0,33,137
0.1,0.0,3.327856010658901,3.327856010658901,0.0,0.41598200133236257,0.41598200133236257,3,1,0.9476289379490163,1.0,33,137
0.1,0.1,3.327856010658901,2.9950704095930107,0.3327856010658901,0.41598200133236257,0.7487676023982527,4,1,0.9446859433141557,1.0,33,137
0.1,0.2,3.327856010658901,2.662284808527121,0.6655712021317802,0.41598200133236257,1.0815532034641429,4,1,0.941704685829176,1.0,33,137
0.2,0.0,3.327856010658901,3.327856010658901,0.0,0.8319640026647251,0.8319640026647251,0,0,0.9569724453077713,1.0006693748504754,33,137
0.2,0.1,3.327856010658901,2.9950704095930107,0.3327856010658901,0.8319640026647251,1.1647496037306153,0,0,0.9540859000846784,1.0,33,137
0.2,0.2,3.327856010658901,2.662284808527121,0.6655712021317802,0.8319640026647251,1.4975352047965054,0,0,0.9511629170832886,1.0,33,137
0.0,0.0,1.8456550532594176,1.8456550532594176,0.0,0.0,0.0,1,1,0.9496206187279153,1.00031922756701,33,139
0.0,0.1,1.8456550532594176,1.6610895479334757,0.18456550532594176,0.0,0.18456550532594176,3,1,0.9474505466200203,1.0,33,139
0.0,0.2,1.8456550532594176,1.4765240426075341,0.36913101065188353,0.0,0.36913101065188353,4,1,0.9452629710165295,1.0,33,139
0.1,0.0,1.8456550532594176,1.8456550532594176,0.0,0.30760917554323625,0.30760917554323625,0,0,0.9570258175996451,1.0009360946013057,33,139
0.1,0.1,1.8456550532594176,1.6610895479334757,0.18456550532594176,0.30760917554323625,0.49217468086917804,0,0,0.9548865525237965,1.0002927289159287,33,139
0.1,0.2,1.8456550532594176,1.4765240426075341,0.36913101065188353,0.30760917554323625,0.6767401861951198,0,0,0.9527303953516582,1.0,33,139
0.2,0.0,1.8456550532594176,1.8456550532594176,0.0,0.6152183510864725,0.6152183510864725,0,0,0.9643337031426881,1.001550326435129,33,139
0.2,0.1,1.8456550532594176,1.6610895479334757,0.18456550532594176,0.6152183510864725,0.7997838564124142,0,0,0.9622240002667668,1.0009084355072317,33,139
0.2,0.2,1.8456550532594176,1.4765240426075341,0.36913101065188353,0.6152183510864725,0.9843493617383561,0,0,0.960097979069126,1.000264962905053,33,139
0.0,0.0,1.147734643159572,1.147734643159572,0.0,0.0,0.0,5,1,0.9468495037411673,1.0,33,141
0.0,0.1,1.147734643159572,1.0329611788436148,0.11477346431595721,0.0,0.11477346431595721,7,1,0.9458564569793476,1.0,33,141
0.0,0.2,1.147734643159572,0.9181877145276577,0.22954692863191442,0.0,0.22954692863191442,8,1,0.9448604227442702,1.0,33,141
0.1,0.0,1.147734643159572,1.147734643159572,0.0,0.2869336607898929,0.2869336607898929,0,0,0.9533931194941418,1.0,33,141
0.1,0.1,1.147734643159572,1.0329611788436148,0.11477346431595721,0.2869336607898929,0.4017071251058501,0,0,0.9524123588965034,1.0,33,141
0.1,0.2,1.147734643159572,0.9181877145276577,0.22954692863191442,0.2869336607898929,0.5164805894218073,0,0,0.9514287059291282,1.0,33,141
0.2,0.0,1.147734643159572,1.147734643159572,0.0,0.5738673215797858,0.5738673215797858,0,0,0.9598561916971153,1.0,33,141
0.2,0.1,1.147734643159572,1.0329611788436148,0.11477346431595721,0.5738673215797858,0.6886407858957431,0,0,0.9588872611122556,1.0,33,141
0.2,0.2,1.147734643159572,0.9181877145276577,0.22954692863191442,0.5738673215797858,0.8034142502117002,0,0,0.9579155278064466,1.0,33,141
0.0,0.0,2.0183467869002825,2.0183467869002825,0.0,0.0,0.0,19,1,0.9132331258309734,1.0,33,143
0.0,0.1,2.0183467869002825,1.8165121082102542,0.20183467869002825,0.0,0.20183467869002825,20,1,0.9104842880525895,1.0,33,143
0.0,0.2,2.0183467869002825,1.614677429520226,0.4036693573800565,0.0,0.4036693573800565,21,1,0.9077088521455756,1.0,33,143
0.1,0.0,2.0183467869002825,2.0183467869002825,0.0,0.5045866967250706,0.5045866967250706,12,1,0.9252832313158996,1.0,33,143
0.1,0.1,2.0183467869002825,1.8165121082102542,0.20183467869002825,0.5045866967250706,0.7064213754150989,16,1,0.9226041839534309,1.0,33,143
0.1,0.2,2.0183467869002825,1.614677429520226,0.4036693573800565,0.5045866967250706,0.9082560541051271,17,1,0.9199003225634368,1.0,33,143
0.2,0.0,2.0183467869002825,2.0183467869002825,0.0,1.0091733934501412,1.0091733934501412,5,1,0.9370506753896831,1.0,33,143
0.2,0.1,2.0183467869002825,1.8165121082102542,0.20183467869002825,1.0091733934501412,1.2110080721401695,5,1,0.9344364067126795,1.0,33,143
0.2,0.2,2.0183467869002825,1.614677429520226,0.4036693573800565,1.0091733934501412,1.4128427508301977,9,1,0.9317989086556699,1.0,33,143
0.0,0.0,1.3562631784130728,1.3562631784130728,0.0,0.0,0.0,4,1,0.9433128213182133,1.0,33,149
0.0,0.1,1.3562631784130728,1.2206368605717655,0.13562631784130727,0.0,0.13562631784130727,5,1,0.9415052574091322,1.0,33,149
0.0,0.2,1.3562631784130728,1.0850105427304582,0.27125263568261454,0.0,0.27125263568261454,6,1,0.9396858932387515,1.0,33,149
0.1,0.0,1.3562631784130728,1.3562631784130728,0.0,0.339065794603268,0.339065794603268,0,0,0.9510433504965233,1.0,33,149
0.1,0.1,1.3562631784130728,1.2206368605717655,0.13562631784130727,0.339065794603268,0.4746921124445753,2,1,0.9492644126977402,1.0,33,149
0.1,0.2,1.3562631784130728,1.0850105427304582,0.27125263568261454,0.339065794603268,0.6103184302858826,3,1,0.9474741561211705,1.0,33,149
0.2,0.0,1.3562631784130728,1.3562631784130728,0.0,0.678131589206536,0.678131589206536,0,0,0.9586616300909249,1.0,33,149
0.2,0.1,1.3562631784130728,1.2206368605717655,0.13562631784130727,0.678131589206536,0.8137579070478433,0,0,0.956910031345398,1.0,33,149
0.2,0.2,1.3562631784130728,1.0850105427304582,0.27125263568261454,0.678131589206536,0.9493842248891506,0,0,0.9551475615711662,1.0,33,149
0.0,0.0,2.769409352773175,2.769409352773175,0.0,0.0,0.0,17,1,0.9163137570215883,1.0,33,153
0.0,0.1,2.769409352773175,2.4924684174958576,0.2769409352773175,0.0,0.2769409352773175,17,1,0.9136714387580183,1.0,33,153
0.0,0.2,2.769409352773175,2.21552748221854,0.553881870554635,0.0,0.553881870554635,18,1,0.9110134928997126,1.0,33,153
0.1,0.0,2.769409352773175,2.769409352773175,0.0,0.4615682254621958,0.4615682254621958,14,1,0.9279183466269852,1.0,33,153
0.1,0.1,2.769409352773175,2.4924684174958576,0.2769409352773175,0.4615682254621958,0.7385091607395133,15,1,0.9253314555543026,1.0,33,153
0.1,0.2,2.769409352773175,2.21552748221854,0.553881870554635,0.4615682254621958,1.015450096016831,16,1,0.9227298536896907,1.0,33,153
0.2,0.0,2.769409352773175,2.769409352773175,0.0,0.9231364509243916,0.9231364509243916,9,1,0.9392690654323685,1.0,33,153
0.2,0.1,2.769409352773175,2.4924684174958576,0.2769409352773175,0.9231364509243916,1.2000773862017091,10,1,0.9367340261085042,1.0,33,153
0.2,0.2,2.769409352773175,2.21552748221854,0.553881870554635,0.9231364509243916,1.4770183214790267,13,1,0.9341850961238446,1.0,33,153
0.0,0.0,2.54928654050798,2.54928654050798,0.0,0.0,0.0,5,1,0.9385596297786646,1.0,33,159
0.0,0.1,2.54928654050798,2.294357886457182,0.254928654050798,0.0,0.254928654050798,5,1,0.9351983366155365,1.0,33,159
0.0,0.2,2.54928654050798,2.039429232406384,0.509857308101596,0.0,0.509857308101596,12,1,0.9318053586057472,1.0,33,159
0.1,0.0,2.54928654050798,2.54928654050798,0.0,0.4248810900846632,0.4248810900846632,3,1,0.9483687355080619,1.0,33,159
0.1,0.1,2.54928654050798,2.294357886457182,0.254928654050798,0.4248810900846632,0.6798097441354611,3,1,0.9450707698435854,1.0,33,159
0.1,0.2,2.54928654050798,2.039429232406384,0.509857308101596,0.4248810900846632,0.9347383981862591,4,1,0.9417427569218099,1.0,33,159
0.2,0.0,2.54928654050798,2.54928654050798,0.0,0.8497621801693264,0.8497621801693264,0,0,0.9579969608792515,1.0,33,159
0.2,0.1,2.54928654050798,2.294357886457182,0.254928654050798,0.8497621801693264,1.1046908342201243,0,0,0.9547587744635823,1.0,33,159
0.2,0.2,2.54928654050798,2.039429232406384,0.509857308101596,0.8497621801693264,1.3596194882709223,0,0,0.9514920333696577,1.0,33,159
0.0,0.0,2.032535969998851,2.032535969998851,0.0,0.0,0.0,21,1,0.9138418797941752,1.0,33,161
0.0,0.1,2.032535969998851,1.829282372998966,0.20325359699988513,0.0,0.20325359699988513,21,1,0.9108911292909656,1.0,33,161
0.0,0.2,2.032535969998851,1.626028775999081,0.40650719399977026,0.0,0.40650719399977026,21,1,0.9079153950510277,1.0,33,161
0.1,0.0,2.032535969998851,2.032535969998851,0.0,0.5081339924997128,0.5081339924997128,17,1,0.9260255760354629,1.0,33,161
0.1,0.1,2.032535969998851,1.829282372998966,0.20325359699988513,0.5081339924997128,0.7113875894995979,17,1,0.9231485626185447,1.0,33,161
0.1,0.2,2.032535969998851,1.626028775999081,0.40650719399977026,0.5081339924997128,0.914641186499483,19,1,0.9202482829172157,1.0,33,161
0.2,0.0,2.032535969998851,2.032535969998851,0.0,1.0162679849994256,1.0162679849994256,11,1,0.9379186113393309,1.0,33,161
0.2,0.1,2.032535969998851,1.829282372998966,0.20325359699988513,1.0162679849994256,1.2195215819993108,15,1,0.9351100025204384,1.0,33,161
0.2,0.2,2.032535969998851,1.626028775999081,0.40650719399977026,1.0162679849994256,1.4227751789991958,16,1,0.9322796482595669,1.0,33,161
0.0,0.0,3.5979278665270495,3.5979278665270495,0.0,0.0,0.0,4,1,0.9446681898051882,1.0,33,162
0.0,0.1,3.5979278665270495,3.2381350798743447,0.359792786652705,0.0,0.359792786652705,11,1,0.9401880016740946,1.0,33,162
0.0,0.2,3.5979278665270495,2.87834229322164,0.71958557330541,0.0,0.71958557330541,13,1,0.9356602150712877,1.0,33,162
0.1,0.0,3.5979278665270495,3.5979278665270495,0.0,0.4497409833158811,0.4497409833158811,0,0,0.9549139012465759,1.0,33,162
0.1,0.1,3.5979278665270495,3.2381350798743447,0.359792786652705,0.4497409833158811,0.8095337699685861,0,0,0.9505196974225834,1.0,33,162
0.1,0.2,3.5979278665270495,2.87834229322164,0.71958557330541,0.4497409833158811,1.1693265566212911,4,1,0.9460804987978699,1.0,33,162
0.2,0.0,3.5979278665270495,3.5979278665270495,0.0,0.8994819666317622,0.8994819666317622,0,0,0.9649627883911671,1.0,33,162
0.2,0.1,3.5979278665270495,3.2381350798743447,0.359792786652705,0.8994819666317622,1.2592747532844673,0,0,0.9606495787619063,1.0,33,162
0.2,0.2,3.5979278665270495,2.87834229322164,0.71958557330541,0.8994819666317622,1.6190675399371721,0,0,0.9562937349063751,1.0,33,162
0.0,0.0,0.9238213300057456,0.9238213300057456,0.0,0.0,0.0,21,1,0.9042799461249382,1.0,33,170
0.0,0.1,0.9238213300057456,0.8314391970051711,0.09238213300057457,0.0,0.09238213300057457,21,1,0.902829579084703,1.0,33,170
0.0,0.2,0.9238213300057456,0.7390570640045965,0.18476426600114915,0.0,0.18476426600114915,21,1,0.9013746648217695,1.0,33,170
0.1,0.0,0.9238213300057456,0.9238213300057456,0.0,0.4619106650028728,0.4619106650028728,19,1,0.9161129130023068,1.0,33,170
0.1,0.1,0.9238213300057456,0.8314391970051711,0.09238213300057457,0.4619106650028728,0.5542927980034473,19,1,0.9146938794063169,1.0,33,170
0.1,0.2,0.9238213300057456,0.7390570640045965,0.18476426600114915,0.4619106650028728,0.646674931004022,20,1,0.9132705732015927,1.0,33,170
0.2,0.0,0.9238213300057456,0.9238213300057456,0.0,0.9238213300057456,0.9238213300057456,16,1,0.9276744137597598,1.0,33,170
0.2,0.1,0.9238213300057456,0.8314391970051711,0.09238213300057457,0.9238213300057456,1.0162034630063201,16,1,0.9262846265559216,1.0,33,170
0.2,0.2,0.9238213300057456,0.7390570640045965,0.18476426600114915,0.9238213300057456,1.1085855960068947,16,1,0.9248908124962049,1.0,33,170
0.0,0.0,2.133305211641351,2.133305211641351,0.0,0.0,0.0,0,0,0.9555767050369244,1.0028369832545463,33,178
0.0,0.1,2.133305211641351,1.919974690477216,0.21333052116413512,0.0,0.21333052116413512,0,0,0.9542208450758161,1.001951160827783,33,178
0.0,0.2,2.133305211641351,1.706644169313081,0.42666104232827023,0.0,0.42666104232827023,0,0,0.9528592789267236,1.001063377456735,33,178
0.1,0.0,2.133305211641351,2.133305211641351,0.0,0.2666631514551688,0.2666631514551688,0,0,0.9615335818621775,1.003443688854013,33,178
0.1,0.1,2.133305211641351,1.919974690477216,0.21333052116413512,0.2666631514551688,0.4799936726193039,0,0,0.960193013301566,1.0025592172233369,33,178
0.1,0.2,2.133305211641351,1.706644169313081,0.42666104232827023,0.2666631514551688,0.693324193783439,0,0,0.9588469094694225,1.0016727960700678,33,178
0.2,0.0,2.133305211641351,2.133305211641351,0.0,0.5333263029103376,0.5333263029103376,0,0,0.967424953024072,1.0040483036468837,33,178
0.2,0.1,2.133305211641351,1.919974690477216,0.21333052116413512,0.5333263029103376,0.7466568240744726,0,0,0.9660991586828184,1.0031651642407315,33,178
0.2,0.2,2.133305211641351,1.706644169313081,0.42666104232827023,0.5333263029103376,0.9599873452386078,0,0,0.9647679909071627,1.002280086392046,33,178
0.0,0.0,1.1711572057385495,1.1711572057385495,0.0,0.0,0.0,5,1,0.9453827265374891,1.0,33,180
0.0,0.1,1.1711572057385495,1.0540414851646946,0.11711572057385496,0.0,0.11711572057385496,7,1,0.9441963682595401,1.0,33,180
0.0,0.2,1.1711572057385495,0.9369257645908396,0.2342314411477099,0.0,0.2342314411477099,9,1,0.9430065090556946,1.0,33,180
0.1,0.0,1.1711572057385495,1.1711572057385495,0.0,0.29278930143463733,0.29278930143463733,0,0,0.9522687627061622,1.0,33,180
0.1,0.1,1.1711572057385495,1.0540414851646946,0.11711572057385496,0.29278930143463733,0.40990502200849227,0,0,0.9510971120646126,1.0,33,180
0.1,0.2,1.1711572057385495,0.9369257645908396,0.2342314411477099,0.29278930143463733,0.5270207425823472,1,1,0.9499220766592062,1.0,33,180
0.2,0.0,1.1711572057385495,1.1711572057385495,0.0,0.5855786028692747,0.5855786028692747,0,0,0.9590689753481102,1.0,33,180
0.2,0.1,1.1711572057385495,1.0540414851646946,0.11711572057385496,0.5855786028692747,0.7026943234431297,0,0,0.9579114816283675,1.0,33,180
0.2,0.2,1.1711572057385495,0.9369257645908396,0.2342314411477099,0.5855786028692747,0.8198100440169845,0,0,0.9567507124655027,1.0,33,180
0.0,0.0,2.599308295511213,2.599308295511213,0.0,0.0,0.0,15,1,0.9307013391836921,1.0,33,199
0.0,0.1,2.599308295511213,2.3393774659600917,0.2599308295511213,0.0,0.2599308295511213,16,1,0.9279603528759475,1.0,33,199
0.0,0.2,2.599308295511213,2.0794466364089703,0.5198616591022426,0.0,0.5198616591022426,16,1,0.9251994352382723,1.0,33,199
0.1,0.0,2.599308295511213,2.599308295511213,0.0,0.43321804925186885,0.43321804925186885,9,1,0.9407782688091141,1.0,33,199
0.1,0.1,2.599308295511213,2.3393774659600917,0.2599308295511213,0.43321804925186885,0.6931488788029901,11,1,0.9380905385917571,1.0,33,199
0.1,0.2,2.599308295511213,2.0794466364089703,0.5198616591022426,0.43321804925186885,0.9530797083541114,14,1,0.9353839541194828,1.0,33,199
0.2,0.0,2.599308295511213,2.599308295511213,0.0,0.8664360985037377,0.8664360985037377,0,0,0.9506588874054712,1.0,33,199
0.2,0.1,2.599308295511213,2.3393774659600917,0.2599308295511213,0.8664360985037377,1.126366928054859,3,1,0.9480212777374911,1.0,33,199
0.2,0.2,2.599308295511213,2.0794466364089703,0.5198616591022426,0.8664360985037377,1.3862977576059803,3,1,0.9453657898425388,1.0,33,199
0.0,0.0,1.01778689292048,1.01778689292048,0.0,0.0,0.0,21,1,0.8989030693271642,1.0,33,200
0.0,0.1,1.01778689292048,0.916008203628432,0.10177868929204802,0.0,0.10177868929204802,21,1,0.8968499680057413,1.0,33,200
0.0,0.2,1.01778689292048,0.814229514336384,0.20355737858409603,0.0,0.20355737858409603,21,1,0.8947868652870573,1.0,33,200
0.1,0.0,1.01778689292048,1.01778689292048,0.0,0.50889344646024,0.50889344646024,21,1,0.9119421997194993,1.0,33,200
0.1,0.1,1.01778689292048,0.916008203628432,0.10177868929204802,0.50889344646024,0.6106721357522881,21,1,0.9099419311590939,1.0,33,200
0.1,0.2,1.01778689292048,0.814229514336384,0.20355737858409603,0.50889344646024,0.7124508250443361,21,1,0.9079323723557013,1.0,33,200
0.2,0.0,1.01778689292048,1.01778689292048,0.0,1.01778689292048,1.01778689292048,17,1,0.9246510849472533,1.0,33,200
0.2,0.1,1.01778689292048,0.916008203628432,0.10177868929204802,1.01778689292048,1.119565582212528,17,1,0.9226997089474777,1.0,33,200
0.2,0.2,1.01778689292048,0.814229514336384,0.20355737858409603,1.01778689292048,1.2213442715045761,18,1,0.9207396697433534,1.0,33,200
0.0,0.0,1.0264337080849153,1.0264337080849153,0.0,0.0,0.0,0,0,0.9533299996929252,1.0,33,201
0.0,0.1,1.0264337080849153,0.9237903372764238,0.10264337080849154,0.0,0.10264337080849154,0,0,0.952172000693323,1.0,33,201
0.0,0.2,1.0264337080849153,0.8211469664679323,0.20528674161698307,0.0,0.20528674161698307,0,0,0.9510092223079383,1.0,33,201
0.1,0.0,1.0264337080849153,1.0264337080849153,0.0,0.2566084270212289,0.2566084270212289,0,0,0.9593207058516834,1.0,33,201
0.1,0.1,1.0264337080849153,0.9237903372764238,0.10264337080849154,0.2566084270212289,0.3592517978297204,0,0,0.9581761742842165,1.0,33,201
0.1,0.2,1.0264337080849153,0.8211469664679323,0.20528674161698307,0.2566084270212289,0.46189516863821195,0,0,0.9570270043948776,1.0,33,201
0.2,0.0,1.0264337080849153,1.0264337080849153,0.0,0.5132168540424578,0.5132168540424578,0,0,0.9652473701877787,1.0,33,201
0.2,0.1,1.0264337080849153,0.9237903372764238,0.10264337080849154,0.5132168540424578,0.6158602248509493,0,0,0.9641158561343048,1.0,33,201
0.2,0.2,1.0264337080849153,0.8211469664679323,0.20528674161698307,0.5132168540424578,0.7185035956594408,0,0,0.9629798375479748,1.0,33,201
0.0,0.0,1.5363433250233136,1.5363433250233136,0.0,0.0,0.0,16,1,0.9329389334502252,1.0,33,206
0.0,0.1,1.5363433250233136,1.3827089925209823,0.15363433250233138,0.0,0.15363433250233138,16,1,0.9306885552818616,1.0,33,206
