method,conformal_variant,feeder,scenario_id,actual_risky,actual_severity,predicted_risky,risk_score,mean_interval_width
VoltGuard topology-aware residual,global,33,180,True,0.004617273462513949,True,0.004903868114320975,0.00052749103077267
VoltGuard topology-aware residual,global,33,199,True,0.019298660816306157,True,0.01955021575395932,0.0005274910307726465
VoltGuard topology-aware residual,global,33,200,True,0.05109693067283794,True,0.0514192768135876,0.0005274910307726532
VoltGuard topology-aware residual,global,33,201,False,0.0,False,0.0,0.0005274910307726801
VoltGuard topology-aware residual,global,33,206,True,0.017061066549777126,True,0.017431936751206578,0.0005274910307726432
VoltGuard topology-aware residual,global,33,213,False,0.0,False,0.0,0.0005274910307726331
VoltGuard topology-aware residual,global,33,215,True,0.006058607941154759,True,0.006349252148019957,0.0005274910307726129
VoltGuard topology-aware residual,global,33,221,False,0.0,False,0.0,0.0005274910307726936
VoltGuard topology-aware residual,global,33,233,True,0.0018908650930147264,True,0.0021081545829831905,0.0005274910307726196
VoltGuard topology-aware residual,global,33,235,False,0.0,False,0.0,0.0005274910307726532
VoltGuard topology-aware residual,global,33,236,True,0.022651198538079398,True,0.02303875750262674,0.0005274910307726566
VoltGuard topology-aware residual,global,33,238,False,0.0,False,0.0,0.0005274910307726869
VoltGuard topology-aware residual,global,33,240,True,0.012393327849347102,True,0.01277217730571134,0.0005274910307726331
VoltGuard topology-aware residual,global,33,243,True,0.022769921815045113,True,0.023135828894814914,0.0005274910307726633
VoltGuard topology-aware residual,global,33,244,True,0.027255900370916963,True,0.027619246167480904,0.0005274910307726465
VoltGuard topology-aware residual,global,33,260,False,0.0,False,0.0,0.0005274910307726902
VoltGuard topology-aware residual,global,33,264,True,0.002115469348031196,True,0.002321656317458176,0.00052749103077267
VoltGuard topology-aware residual,global,33,285,True,0.021414872314725608,True,0.02191570033034873,0.0005274910307726667
VoltGuard topology-aware residual,global,33,289,False,0.0,False,0.0,0.0005274910307726432
VoltGuard topology-aware residual,global,33,292,False,0.0,False,0.0,0.0005274910307726734
VoltGuard topology-aware residual,global,69,4,False,0.0,False,0.0,0.0005274910307726516
VoltGuard topology-aware residual,global,69,5,True,0.026533960110384558,True,0.026823985647102755,0.0005274910307726725
VoltGuard topology-aware residual,global,69,16,False,0.0,False,0.0,0.0005274910307726871
VoltGuard topology-aware residual,global,69,17,True,0.008523075012713766,True,0.008787799572744004,0.0005274910307726516
VoltGuard topology-aware residual,global,69,20,True,0.036180520043688325,True,0.03640329738531056,0.0005274910307726725
VoltGuard topology-aware residual,global,69,22,True,0.016169963797007525,True,0.016504833800074392,0.0005274910307726532
VoltGuard topology-aware residual,global,69,27,True,0.016424781172512337,True,0.01671661458952678,0.0005274910307726629
VoltGuard topology-aware residual,global,69,28,True,0.029640660066541535,True,0.029848369509036354,0.0005274910307727208
VoltGuard topology-aware residual,global,69,34,False,0.0,False,0.0,0.0005274910307727289
VoltGuard topology-aware residual,global,69,38,True,0.007515034410581545,True,0.007922830553606763,0.0005274910307726678
VoltGuard topology-aware residual,global,69,40,True,0.00827330884266575,True,0.008592616071121717,0.0005274910307726789
VoltGuard topology-aware residual,global,69,42,True,0.020352671895895957,True,0.02062651502951096,0.0005274910307726774
VoltGuard topology-aware residual,global,69,50,True,0.0009202685623123097,True,0.0011564156959897876,0.0005274910307726951
VoltGuard topology-aware residual,global,69,73,True,0.02089815597642697,True,0.02146186821308571,0.0005274910307727047
VoltGuard topology-aware residual,global,69,84,True,0.023512067032276374,True,0.02378557226014455,0.0005274910307726532
VoltGuard topology-aware residual,global,69,88,True,0.006460895883016349,True,0.006741244632734178,0.0005274910307726935
VoltGuard topology-aware residual,global,69,99,False,0.0,False,0.0,0.0005274910307727031
VoltGuard topology-aware residual,global,69,101,True,0.002243857283542927,True,0.0026687477375805235,0.0005274910307727497
VoltGuard topology-aware residual,global,69,102,True,0.04658180227495656,True,0.046793514215115906,0.0005274910307727015
VoltGuard topology-aware residual,global,69,108,True,0.024259165270435923,True,0.024575344467612337,0.0005274910307726709
VoltGuard topology-aware residual,global,69,116,True,0.06368595690228651,True,0.06437608436466802,0.0005274910307726549
VoltGuard topology-aware residual,global,69,118,True,0.0186926620038258,True,0.019133281806631985,0.0005274910307727128
VoltGuard topology-aware residual,global,69,120,False,0.0,False,0.0,0.0005274910307727208
VoltGuard topology-aware residual,global,69,122,False,0.0,False,0.0,0.0005274910307726902
VoltGuard topology-aware residual,global,69,126,True,0.025803969625426304,True,0.026174228256593324,0.0005274910307726468
VoltGuard topology-aware residual,global,69,127,True,0.041961427733223755,True,0.0421971655767579,0.0005274910307726935
VoltGuard topology-aware residual,global,69,133,True,0.009546470443050348,True,0.00988462814901836,0.0005274910307727257
VoltGuard topology-aware residual,global,69,136,True,0.051365388443198046,True,0.051591586626958175,0.0005274910307726709
VoltGuard topology-aware residual,global,69,144,True,0.049768297807567086,True,0.05010468084729891,0.0005274910307726725
VoltGuard topology-aware residual,global,69,147,True,0.02492844058111554,True,0.025219858297124365,0.0005274910307726999
VoltGuard topology-aware residual,global,69,156,True,0.00398337085654199,True,0.004235318384994136,0.0005274910307726886
VoltGuard topology-aware residual,global,69,158,True,0.020331387185619,True,0.0206248896628759,0.0005274910307726596
VoltGuard topology-aware residual,global,69,164,True,0.027021117675732342,True,0.027344144134216708,0.0005274910307726629
VoltGuard topology-aware residual,global,69,168,True,0.058735724115356214,True,0.05964217021814833,0.0005274910307726661
VoltGuard topology-aware residual,global,69,194,True,0.006717055964316709,True,0.007007509608320528,0.0005274910307726918
VoltGuard topology-aware residual,global,69,197,True,0.01288721712694596,True,0.01325256341362735,0.0005274910307727128
VoltGuard topology-aware residual,global,69,200,True,0.005583425503271178,True,0.005841180300535931,0.0005274910307726838
VoltGuard topology-aware residual,global,69,201,True,0.0017837655017699516,True,0.0020951613230039134,0.0005274910307727707
VoltGuard topology-aware residual,global,69,205,True,0.0472506354617902,True,0.04763625634295632,0.0005274910307726789
VoltGuard topology-aware residual,global,69,206,True,0.0068932575167269805,True,0.007129070673290716,0.0005274910307726613
VoltGuard topology-aware residual,global,69,209,True,0.037930703915716735,True,0.038257101551709805,0.0005274910307726854
VoltGuard topology-aware residual,global,69,210,True,0.032779711683192714,True,0.03300558758498595,0.0005274910307727386
VoltGuard topology-aware residual,global,69,214,False,0.0,False,0.0,0.0005274910307727064
VoltGuard topology-aware residual,global,69,218,True,0.00631836337666436,True,0.006906373077388728,0.0005274910307726742
VoltGuard topology-aware residual,global,69,230,False,0.0,False,0.0,0.0005274910307726999
VoltGuard topology-aware residual,global,69,235,True,0.01023899106766235,True,0.010539373166617905,0.0005274910307727064
VoltGuard topology-aware residual,global,69,244,True,0.021236828157674803,True,0.021563898380844604,0.0005274910307726838
VoltGuard topology-aware residual,global,69,251,True,0.037656971701869546,True,0.037885834372811567,0.0005274910307726918
VoltGuard topology-aware residual,global,69,254,True,0.0637766086676218,True,0.06436423533888003,0.0005274910307726742
VoltGuard topology-aware residual,global,69,257,True,0.0038091011661567364,True,0.004061819472426786,0.0005274910307727321
VoltGuard topology-aware residual,global,69,268,True,0.047714612195622785,True,0.04808807073749333,0.0005274910307726307
VoltGuard topology-aware residual,global,69,269,True,0.04575556616930054,True,0.046316731816731904,0.0005274910307727031
VoltGuard topology-aware residual,global,69,272,True,0.04902890629678314,True,0.04930264490440339,0.0005274910307726758
VoltGuard topology-aware residual,global,69,275,True,0.0021509117353581964,True,0.0025526232472491417,0.0005274910307727095
VoltGuard topology-aware residual,global,69,281,True,0.037551514792072194,True,0.037786489563429115,0.0005274910307727304
VoltGuard topology-aware residual,global,69,286,True,0.0018068702367147749,True,0.0022028615925253625,0.0005274910307726999
VoltGuard topology-aware residual,global,69,291,False,0.0,False,0.0,0.0005274910307726789
VoltGuard topology-aware residual,global,69,294,True,0.031304868502132766,True,0.03153426342918575,0.0005274910307726999
VoltGuard topology-aware residual,global,69,297,True,0.004283233299297917,True,0.004520109721626753,0.0005274910307726774
VoltGuard topology-aware residual,global,69,299,True,0.05266045495488336,True,0.053151555847314014,0.0005274910307726918
VoltGuard topology-aware residual,pv_conditioned,33,3,True,0.038692346218534346,True,0.03876892140920918,0.00024734112277123956
VoltGuard topology-aware residual,pv_conditioned,33,11,False,0.0,False,0.0,0.0005604986085441109
VoltGuard topology-aware residual,pv_conditioned,33,13,True,0.016692536776869993,True,0.0172366540971709,0.0005535531738083343
VoltGuard topology-aware residual,pv_conditioned,33,17,False,0.0,False,0.0,0.0005604986085441008
VoltGuard topology-aware residual,pv_conditioned,33,18,False,0.0,False,0.0,0.000560498608544121
VoltGuard topology-aware residual,pv_conditioned,33,22,True,0.011337152104325954,True,0.011506584374821549,0.000247341122771253
VoltGuard topology-aware residual,pv_conditioned,33,27,True,0.016808896393096795,True,0.017004919986067124,0.0002473411227712429
VoltGuard topology-aware residual,pv_conditioned,33,31,False,0.0,False,0.0,0.0005535531738083813
VoltGuard topology-aware residual,pv_conditioned,33,38,False,0.0,False,0.0,0.0007347690404824326
VoltGuard topology-aware residual,pv_conditioned,33,47,True,0.014656298958531377,True,0.015125046160651912,0.0005535531738083578
VoltGuard topology-aware residual,pv_conditioned,33,52,True,0.011871565087809177,True,0.012460352485700321,0.0005535531738083511
VoltGuard topology-aware residual,pv_conditioned,33,59,True,0.033650301381847325,True,0.03388475238448274,0.0002473411227712463
VoltGuard topology-aware residual,pv_conditioned,33,72,True,0.008393634612990808,True,0.00905136994615996,0.000560498608544121
VoltGuard topology-aware residual,pv_conditioned,33,84,True,0.01270391124864556,True,0.013278106662372391,0.0005535531738083444
VoltGuard topology-aware residual,pv_conditioned,33,86,False,0.0,False,0.0,0.0005604986085441311
VoltGuard topology-aware residual,pv_conditioned,33,94,True,0.02444562407542472,True,0.024786236065780565,0.00024734112277126645
VoltGuard topology-aware residual,pv_conditioned,33,95,True,0.038676015942889164,True,0.03881254549111879,0.000247341122771253
VoltGuard topology-aware residual,pv_conditioned,33,104,False,0.0,False,0.0,0.0005535531738083813
VoltGuard topology-aware residual,pv_conditioned,33,105,False,0.0,False,0.0,0.0007347690404824293
VoltGuard topology-aware residual,pv_conditioned,33,112,True,0.019235647168562964,True,0.019651459059805365,0.0005535531738083242
VoltGuard topology-aware residual,pv_conditioned,33,116,True,0.018463958446187534,True,0.018802078182852733,0.0005535531738083377
VoltGuard topology-aware residual,pv_conditioned,33,122,True,0.0469148579572215,True,0.047146739133085536,0.0002473411227712261
VoltGuard topology-aware residual,pv_conditioned,33,124,True,0.039470401137468136,True,0.03990604160943556,0.0005535531738083276
VoltGuard topology-aware residual,pv_conditioned,33,128,False,0.0,False,0.0,0.0005535531738083477
VoltGuard topology-aware residual,pv_conditioned,33,131,True,0.00677019117146016,True,0.006951860315334568,0.0002473411227712295
VoltGuard topology-aware residual,pv_conditioned,33,133,True,0.04918142764509359,True,0.0494637620621321,0.00024734112277127653
VoltGuard topology-aware residual,pv_conditioned,33,134,True,0.01099436288627198,True,0.011160681086498703,0.00024734112277124964
VoltGuard topology-aware residual,pv_conditioned,33,135,True,0.011307379269138162,True,0.011491803274035761,0.0002473411227712631
VoltGuard topology-aware residual,pv_conditioned,33,136,True,0.031103667653855194,True,0.031301937536463154,0.000247341122771253
VoltGuard topology-aware residual,pv_conditioned,33,137,True,0.011884695430436132,True,0.012215700846387567,0.0007347690404824158
VoltGuard topology-aware residual,pv_conditioned,33,139,True,0.00037938127207870487,True,0.0006448903572051634,0.0005604986085441076
VoltGuard topology-aware residual,pv_conditioned,33,141,True,0.0031504962588355667,True,0.0034204563522355347,0.0005535531738083713
VoltGuard topology-aware residual,pv_conditioned,33,143,True,0.036766874169016805,True,0.03738154715038999,0.0005535531738083612
VoltGuard topology-aware residual,pv_conditioned,33,149,True,0.006687178681784922,True,0.0070280644067099995,0.0005535531738083343
VoltGuard topology-aware residual,pv_conditioned,33,153,True,0.03368624297842071,True,0.03387995434022073,0.000560498608544084
VoltGuard topology-aware residual,pv_conditioned,33,159,True,0.011440370221333929,True,0.012014188337675757,0.0005604986085441748
VoltGuard topology-aware residual,pv_conditioned,33,161,True,0.036158120205819544,True,0.03677376546702371,0.0005535531738083343
VoltGuard topology-aware residual,pv_conditioned,33,162,True,0.005331810194804332,True,0.005897249452515796,0.0007347690404824293
VoltGuard topology-aware residual,pv_conditioned,33,170,True,0.045720053875062394,True,0.04566425014585318,0.0002473411227712429
VoltGuard topology-aware residual,pv_conditioned,33,178,False,0.0,False,0.0,0.0007347690404824326
VoltGuard topology-aware residual,pv_conditioned,33,180,True,0.004617273462513949,True,0.004916899185838708,0.0005535531738083444
VoltGuard topology-aware residual,pv_conditioned,33,199,True,0.019298660816306157,True,0.019566719542845168,0.0005604986085441445
VoltGuard topology-aware residual,pv_conditioned,33,200,True,0.05109693067283794,True,0.0512792018595869,0.00024734112277125973
VoltGuard topology-aware residual,pv_conditioned,33,201,False,0.0,False,0.0,0.0005535531738083444
VoltGuard topology-aware residual,pv_conditioned,33,206,True,0.017061066549777126,True,0.01744496782272431,0.0005535531738083545
VoltGuard topology-aware residual,pv_conditioned,33,213,False,0.0,False,0.0,0.0005604986085441479
VoltGuard topology-aware residual,pv_conditioned,33,215,True,0.006058607941154759,True,0.006362283219537912,0.0005535531738083545
VoltGuard topology-aware residual,pv_conditioned,33,221,False,0.0,False,0.0,0.0007347690404824158
VoltGuard topology-aware residual,pv_conditioned,33,233,True,0.0018908650930147264,True,0.0019680796289823776,0.000247341122771253
VoltGuard topology-aware residual,pv_conditioned,33,235,False,0.0,False,0.0,0.0005604986085441244
VoltGuard topology-aware residual,pv_conditioned,33,236,True,0.022651198538079398,True,0.02305178857414436,0.0005535531738083511
VoltGuard topology-aware residual,pv_conditioned,33,238,False,0.0,False,0.0,0.0002473411227712429
VoltGuard topology-aware residual,pv_conditioned,33,240,True,0.012393327849347102,True,0.01263210235171075,0.0002473411227712429
VoltGuard topology-aware residual,pv_conditioned,33,243,True,0.022769921815045113,True,0.023148859966332758,0.0005535531738083645
VoltGuard topology-aware residual,pv_conditioned,33,244,True,0.027255900370916963,True,0.027479171213480202,0.00024734112277125973
VoltGuard topology-aware residual,pv_conditioned,33,260,False,0.0,False,0.0,0.0005604986085440941
VoltGuard topology-aware residual,pv_conditioned,33,264,True,0.002115469348031196,True,0.0023381601063439117,0.0005604986085441076
VoltGuard topology-aware residual,pv_conditioned,33,285,True,0.021414872314725608,True,0.021932204119234355,0.0005604986085441143
VoltGuard topology-aware residual,pv_conditioned,33,289,False,0.0,False,0.0,0.0005535531738083545
VoltGuard topology-aware residual,pv_conditioned,33,292,False,0.0,False,0.0,0.000560498608544084
VoltGuard topology-aware residual,pv_conditioned,69,4,False,0.0,False,0.0,0.0007347690404824352
VoltGuard topology-aware residual,pv_conditioned,69,5,True,0.026533960110384558,True,0.026837016718620377,0.0005535531738083716
VoltGuard topology-aware residual,pv_conditioned,69,16,False,0.0,False,0.0,0.0005604986085441759
VoltGuard topology-aware residual,pv_conditioned,69,17,True,0.008523075012713766,True,0.008647724618743191,0.00024734112277125284
VoltGuard topology-aware residual,pv_conditioned,69,20,True,0.036180520043688325,True,0.036416328456828406,0.0005535531738083652
VoltGuard topology-aware residual,pv_conditioned,69,22,True,0.016169963797007525,True,0.01636475884607358,0.0002473411227712432
VoltGuard topology-aware residual,pv_conditioned,69,27,True,0.016424781172512337,True,0.016576539635525966,0.00024734112277125127
VoltGuard topology-aware residual,pv_conditioned,69,28,True,0.029640660066541535,True,0.02995200851389135,0.0007347690404824063
VoltGuard topology-aware residual,pv_conditioned,69,34,False,0.0,False,0.0,0.0007347690404824288
VoltGuard topology-aware residual,pv_conditioned,69,38,True,0.007515034410581545,True,0.007939334342492388,0.0005604986085441613
VoltGuard topology-aware residual,pv_conditioned,69,40,True,0.00827330884266575,True,0.008609119860007564,0.0005604986085441662
VoltGuard topology-aware residual,pv_conditioned,69,42,True,0.020352671895895957,True,0.02048644007551037,0.0002473411227712561
VoltGuard topology-aware residual,pv_conditioned,69,50,True,0.0009202685623123097,True,0.0011729194848755231,0.000560498608544126
VoltGuard topology-aware residual,pv_conditioned,69,73,True,0.02089815597642697,True,0.021478372001971557,0.0005604986085441646
VoltGuard topology-aware residual,pv_conditioned,69,84,True,0.023512067032276374,True,0.02364549730614396,0.0002473411227712593
VoltGuard topology-aware residual,pv_conditioned,69,88,True,0.006460895883016349,True,0.006601169678733587,0.0002473411227712368
VoltGuard topology-aware residual,pv_conditioned,69,99,False,0.0,False,0.0,0.0007347690404824305
VoltGuard topology-aware residual,pv_conditioned,69,101,True,0.002243857283542927,True,0.0027723867424355175,0.0007347690404824352
VoltGuard topology-aware residual,pv_conditioned,69,102,True,0.04658180227495656,True,0.046653439261115315,0.00024734112277123197
VoltGuard topology-aware residual,pv_conditioned,69,108,True,0.024259165270435923,True,0.024435269513611524,0.00024734112277123035
VoltGuard topology-aware residual,pv_conditioned,69,116,True,0.06368595690228651,True,0.06423600941066732,0.00024734112277125127
VoltGuard topology-aware residual,pv_conditioned,69,118,True,0.0186926620038258,True,0.01914631287814972,0.0005535531738083764
VoltGuard topology-aware residual,pv_conditioned,69,120,False,0.0,False,0.0,0.0007347690404824352
VoltGuard topology-aware residual,pv_conditioned,69,122,False,0.0,False,0.0,0.0005604986085441662
VoltGuard topology-aware residual,pv_conditioned,69,126,True,0.025803969625426304,True,0.026034153302592733,0.0002473411227712448
VoltGuard topology-aware residual,pv_conditioned,69,127,True,0.041961427733223755,True,0.04205709062275731,0.0002473411227712255
VoltGuard topology-aware residual,pv_conditioned,69,133,True,0.009546470443050348,True,0.009988267153873354,0.0007347690404824337
VoltGuard topology-aware residual,pv_conditioned,69,136,True,0.051365388443198046,True,0.05145151167295747,0.0002473411227712271
VoltGuard topology-aware residual,pv_conditioned,69,144,True,0.049768297807567086,True,0.050117711918816754,0.000553553173808378
VoltGuard topology-aware residual,pv_conditioned,69,147,True,0.02492844058111554,True,0.025232889368641986,0.0005535531738083587
VoltGuard topology-aware residual,pv_conditioned,69,156,True,0.00398337085654199,True,0.004251822173879982,0.0005604986085441437
VoltGuard topology-aware residual,pv_conditioned,69,158,True,0.020331387185619,True,0.020641393451761525,0.0005604986085441404
VoltGuard topology-aware residual,pv_conditioned,69,164,True,0.027021117675732342,True,0.027357175205734552,0.000553553173808349
VoltGuard topology-aware residual,pv_conditioned,69,168,True,0.058735724115356214,True,0.059502095264147625,0.00024734112277124964
VoltGuard topology-aware residual,pv_conditioned,69,194,True,0.006717055964316709,True,0.0070240133972063745,0.0005604986085441613
VoltGuard topology-aware residual,pv_conditioned,69,197,True,0.01288721712694596,True,0.013265594485145193,0.00055355317380837
VoltGuard topology-aware residual,pv_conditioned,69,200,True,0.005583425503271178,True,0.005701105346535118,0.00024734112277123354
VoltGuard topology-aware residual,pv_conditioned,69,201,True,0.0017837655017699516,True,0.0021988003278587964,0.0007347690404824241
VoltGuard topology-aware residual,pv_conditioned,69,205,True,0.0472506354617902,True,0.04749618138895573,0.00024734112277124964
VoltGuard topology-aware residual,pv_conditioned,69,206,True,0.0068932575167269805,True,0.006988995719289903,0.0002473411227712593
VoltGuard topology-aware residual,pv_conditioned,69,209,True,0.037930703915716735,True,0.0381170265977091,0.0002473411227712271
VoltGuard topology-aware residual,pv_conditioned,69,210,True,0.032779711683192714,True,0.0330220913738718,0.0005604986085441646
VoltGuard topology-aware residual,pv_conditioned,69,214,False,0.0,False,0.0,0.0007347690404824288
VoltGuard topology-aware residual,pv_conditioned,69,218,True,0.00631836337666436,True,0.00691940414890635,0.0005535531738083845
VoltGuard topology-aware residual,pv_conditioned,69,230,False,0.0,False,0.0,0.0007347690404824288
VoltGuard topology-aware residual,pv_conditioned,69,235,True,0.01023899106766235,True,0.01055240423813597,0.0005535531738083619
VoltGuard topology-aware residual,pv_conditioned,69,244,True,0.021236828157674803,True,0.02158040216973034,0.0005604986085441389
VoltGuard topology-aware residual,pv_conditioned,69,251,True,0.037656971701869546,True,0.03798947337766634,0.0007347690404824241
VoltGuard topology-aware residual,pv_conditioned,69,254,True,0.0637766086676218,True,0.06422416038487933,0.0002473411227712416
VoltGuard topology-aware residual,pv_conditioned,69,257,True,0.0038091011661567364,True,0.004165458477281558,0.0007347690404824241
VoltGuard topology-aware residual,pv_conditioned,69,268,True,0.047714612195622785,True,0.047947995783492736,0.0002473411227712561
VoltGuard topology-aware residual,pv_conditioned,69,269,True,0.04575556616930054,True,0.04617665686273131,0.00024734112277123517
VoltGuard topology-aware residual,pv_conditioned,69,272,True,0.04902890629678314,True,0.0491625699504028,0.000247341122771248
VoltGuard topology-aware residual,pv_conditioned,69,275,True,0.0021509117353581964,True,0.0025691270361347662,0.0005604986085441404
VoltGuard topology-aware residual,pv_conditioned,69,281,True,0.037551514792072194,True,0.037890128568284,0.0007347690404824208
VoltGuard topology-aware residual,pv_conditioned,69,286,True,0.0018068702367147749,True,0.002219365381411209,0.0005604986085441823
VoltGuard topology-aware residual,pv_conditioned,69,291,False,0.0,False,0.0,0.0007347690404824256
VoltGuard topology-aware residual,pv_conditioned,69,294,True,0.031304868502132766,True,0.03163790243404074,0.0007347690404824352
VoltGuard topology-aware residual,pv_conditioned,69,297,True,0.004283233299297917,True,0.004533140793144708,0.0005535531738083587
VoltGuard topology-aware residual,pv_conditioned,69,299,True,0.05266045495488336,True,0.05316458691883186,0.0005535531738084005
VoltGuard topology-aware residual,topology_conditioned,33,3,True,0.038692346218534346,True,0.038978813821001546,0.0006671259463557622
VoltGuard topology-aware residual,topology_conditioned,33,11,False,0.0,False,0.0,0.0006671259463557756
VoltGuard topology-aware residual,topology_conditioned,33,13,True,0.016692536776869993,True,0.017293440483444722,0.0006671259463557554
VoltGuard topology-aware residual,topology_conditioned,33,17,False,0.0,False,0.0,0.0006671259463557991
VoltGuard topology-aware residual,topology_conditioned,33,18,False,0.0,False,0.0,0.000667125946355779
VoltGuard topology-aware residual,topology_conditioned,33,22,True,0.011337152104325954,True,0.011716476786613583,0.0006671259463557723
VoltGuard topology-aware residual,topology_conditioned,33,27,True,0.016808896393096795,True,0.01721481239785916,0.0006671259463557891
VoltGuard topology-aware residual,topology_conditioned,33,31,False,0.0,False,0.0,0.0006671259463557252
VoltGuard topology-aware residual,topology_conditioned,33,38,False,0.0,False,0.0,0.0006671259463557454
VoltGuard topology-aware residual,topology_conditioned,33,47,True,0.014656298958531377,True,0.015181832546925511,0.0006671259463557386
VoltGuard topology-aware residual,topology_conditioned,33,52,True,0.011871565087809177,True,0.01251713887197392,0.0006671259463557689
VoltGuard topology-aware residual,topology_conditioned,33,59,True,0.033650301381847325,True,0.034094644796275,0.0006671259463557891
VoltGuard topology-aware residual,topology_conditioned,33,72,True,0.008393634612990808,True,0.009104683615066,0.0006671259463557689
VoltGuard topology-aware residual,topology_conditioned,33,84,True,0.01270391124864556,True,0.01333489304864599,0.0006671259463557454
VoltGuard topology-aware residual,topology_conditioned,33,86,False,0.0,False,0.0,0.0006671259463557588
VoltGuard topology-aware residual,topology_conditioned,33,94,True,0.02444562407542472,True,0.02499612847757271,0.0006671259463557016
VoltGuard topology-aware residual,topology_conditioned,33,95,True,0.038676015942889164,True,0.039022437902911156,0.0006671259463558059
VoltGuard topology-aware residual,topology_conditioned,33,104,False,0.0,False,0.0,0.0006671259463557487
VoltGuard topology-aware residual,topology_conditioned,33,105,False,0.0,False,0.0,0.0006671259463557487
VoltGuard topology-aware residual,topology_conditioned,33,112,True,0.019235647168562964,True,0.019708245446079187,0.0006671259463557823
VoltGuard topology-aware residual,topology_conditioned,33,116,True,0.018463958446187534,True,0.018858864569126554,0.0006671259463557756
VoltGuard topology-aware residual,topology_conditioned,33,122,True,0.0469148579572215,True,0.0473566315448779,0.0006671259463557588
VoltGuard topology-aware residual,topology_conditioned,33,124,True,0.039470401137468136,True,0.03996282799570938,0.0006671259463558092
VoltGuard topology-aware residual,topology_conditioned,33,128,False,0.0,False,0.0,0.0006671259463557823
VoltGuard topology-aware residual,topology_conditioned,33,131,True,0.00677019117146016,True,0.007161752727126713,0.0006671259463557723
VoltGuard topology-aware residual,topology_conditioned,33,133,True,0.04918142764509359,True,0.049673654473924356,0.0006671259463557756
VoltGuard topology-aware residual,topology_conditioned,33,134,True,0.01099436288627198,True,0.011370573498290959,0.0006671259463557386
VoltGuard topology-aware residual,topology_conditioned,33,135,True,0.011307379269138162,True,0.011701695685827906,0.0006671259463557756
VoltGuard topology-aware residual,topology_conditioned,33,136,True,0.031103667653855194,True,0.03151182994825552,0.0006671259463557353
VoltGuard topology-aware residual,topology_conditioned,33,137,True,0.011884695430436132,True,0.012181879299324128,0.0006671259463557756
VoltGuard topology-aware residual,topology_conditioned,33,139,True,0.00037938127207870487,True,0.0006982040261109823,0.0006671259463557857
VoltGuard topology-aware residual,topology_conditioned,33,141,True,0.0031504962588355667,True,0.0034772427385091342,0.0006671259463557454
VoltGuard topology-aware residual,topology_conditioned,33,143,True,0.036766874169016805,True,0.03743833353666359,0.0006671259463557319
VoltGuard topology-aware residual,topology_conditioned,33,149,True,0.006687178681784922,True,0.007084850792983599,0.0006671259463557353
VoltGuard topology-aware residual,topology_conditioned,33,153,True,0.03368624297842071,True,0.03393326800912655,0.0006671259463558194
VoltGuard topology-aware residual,topology_conditioned,33,159,True,0.011440370221333929,True,0.012067502006581576,0.0006671259463557151
VoltGuard topology-aware residual,topology_conditioned,33,161,True,0.036158120205819544,True,0.03683055185329753,0.0006671259463557689
VoltGuard topology-aware residual,topology_conditioned,33,162,True,0.005331810194804332,True,0.005863427905452356,0.0006671259463557655
VoltGuard topology-aware residual,topology_conditioned,33,170,True,0.045720053875062394,True,0.045874142557645325,0.0006671259463557857
VoltGuard topology-aware residual,topology_conditioned,33,178,False,0.0,False,0.0,0.0006671259463557689
VoltGuard topology-aware residual,topology_conditioned,33,180,True,0.004617273462513949,True,0.0049736855721125295,0.0006671259463557689
VoltGuard topology-aware residual,topology_conditioned,33,199,True,0.019298660816306157,True,0.019620033211750765,0.000667125946355742
VoltGuard topology-aware residual,topology_conditioned,33,200,True,0.05109693067283794,True,0.051489094271379154,0.0006671259463557554
VoltGuard topology-aware residual,topology_conditioned,33,201,False,0.0,False,0.0,0.0006671259463557891
VoltGuard topology-aware residual,topology_conditioned,33,206,True,0.017061066549777126,True,0.017501754208998133,0.0006671259463557353
VoltGuard topology-aware residual,topology_conditioned,33,213,False,0.0,False,0.0,0.0006671259463557286
VoltGuard topology-aware residual,topology_conditioned,33,215,True,0.006058607941154759,True,0.0064190696058115115,0.0006671259463557185
VoltGuard topology-aware residual,topology_conditioned,33,221,False,0.0,False,0.0,0.0006671259463557958
VoltGuard topology-aware residual,topology_conditioned,33,233,True,0.0018908650930147264,True,0.002177972040774745,0.0006671259463557252
VoltGuard topology-aware residual,topology_conditioned,33,235,False,0.0,False,0.0,0.0006671259463557454
VoltGuard topology-aware residual,topology_conditioned,33,236,True,0.022651198538079398,True,0.023108574960418182,0.0006671259463557723
VoltGuard topology-aware residual,topology_conditioned,33,238,False,0.0,False,0.0,0.0006671259463557924
VoltGuard topology-aware residual,topology_conditioned,33,240,True,0.012393327849347102,True,0.012841994763502784,0.0006671259463557252
VoltGuard topology-aware residual,topology_conditioned,33,243,True,0.022769921815045113,True,0.023205646352606357,0.0006671259463557655
VoltGuard topology-aware residual,topology_conditioned,33,244,True,0.027255900370916963,True,0.027689063625272348,0.0006671259463557454
VoltGuard topology-aware residual,topology_conditioned,33,260,False,0.0,False,0.0,0.0006671259463557891
VoltGuard topology-aware residual,topology_conditioned,33,264,True,0.002115469348031196,True,0.0023914737752497306,0.0006671259463557723
VoltGuard topology-aware residual,topology_conditioned,33,285,True,0.021414872314725608,True,0.021985517788140396,0.0006671259463557689
VoltGuard topology-aware residual,topology_conditioned,33,289,False,0.0,False,0.0,0.000667125946355742
