scenario_id,feeder,slack_vm,load_scale,pv_penetration,replicate,initial_overvoltage_scenario,pv_curtail,available_pv_mw,accepted_pv_mw,curtailed_pv_mw,post_min_vm_pu,post_max_vm_pu,post_undervoltage_buses,post_overvoltage_buses,post_violating_buses,post_overvoltage_scenario,post_violation_scenario
78,33,1.02,0.7,1.5,0,0,0.2,3.9007499999999995,3.1205999999999996,0.7801499999999999,1.0010504909702043,1.020978754058641,0,0,0,0,0
78,33,1.02,0.7,1.5,0,0,0.3,3.9007499999999995,2.7305249999999996,1.1702249999999998,0.996638029456718,1.020265907785553,0,0,0,0,0
78,33,1.02,0.7,1.5,0,0,0.4,3.9007499999999995,2.3404499999999997,1.5602999999999998,0.9921761631603767,1.02,0,0,0,0,0
78,33,1.02,0.7,1.5,0,0,0.5,3.9007499999999995,1.9503749999999997,1.9503749999999997,0.9876632863689299,1.02,0,0,0,0,0
79,33,1.02,0.7,1.5,1,0,0.0,3.9007499999999995,3.9007499999999995,0.0,0.9977456842819403,1.0247838196978485,0,0,0,0,0
79,33,1.02,0.7,1.5,1,0,0.1,3.9007499999999995,3.5106749999999995,0.39007499999999995,0.9945261441676301,1.0237505337773773,0,0,0,0,0
79,33,1.02,0.7,1.5,1,0,0.2,3.9007499999999995,3.1205999999999996,0.7801499999999999,0.9912799809605447,1.0227134303588068,0,0,0,0,0
79,33,1.02,0.7,1.5,1,0,0.3,3.9007499999999995,2.7305249999999996,1.1702249999999998,0.988006563382966,1.0216724622374818,0,0,0,0,0
79,33,1.02,0.7,1.5,1,0,0.4,3.9007499999999995,2.3404499999999997,1.5602999999999998,0.9847052342073467,1.0206275808020435,0,0,0,0,0
79,33,1.02,0.7,1.5,1,0,0.5,3.9007499999999995,1.9503749999999997,1.9503749999999997,0.9813753087213918,1.02,0,0,0,0,0
80,33,1.02,0.7,1.5,2,0,0.0,3.9007499999999995,3.9007499999999995,0.0,0.9918601333455555,1.0285168939043292,0,0,0,0,0
80,33,1.02,0.7,1.5,2,0,0.1,3.9007499999999995,3.5106749999999995,0.39007499999999995,0.9889751979457834,1.027159046941846,0,0,0,0,0
80,33,1.02,0.7,1.5,2,0,0.2,3.9007499999999995,3.1205999999999996,0.7801499999999999,0.9860679666944209,1.025796264534252,0,0,0,0,0
80,33,1.02,0.7,1.5,2,0,0.3,3.9007499999999995,2.7305249999999996,1.1702249999999998,0.9831379517224664,1.0244284913256512,0,0,0,0,0
80,33,1.02,0.7,1.5,2,0,0.4,3.9007499999999995,2.3404499999999997,1.5602999999999998,0.9801846466822463,1.0230556706268599,0,0,0,0,0
80,33,1.02,0.7,1.5,2,0,0.5,3.9007499999999995,1.9503749999999997,1.9503749999999997,0.977207525740864,1.0216777443591674,0,0,0,0,0
81,33,1.02,0.7,2.0,0,1,0.0,5.201,5.201,0.0,1.0136646266877822,1.0916282622478233,0,10,10,1,1
81,33,1.02,0.7,2.0,0,1,0.1,5.201,4.680899999999999,0.5201,1.012373503559633,1.080041613154142,0,9,9,1,1
81,33,1.02,0.7,2.0,0,1,0.2,5.201,4.1608,1.0402,1.0110547599784783,1.0682059722825767,0,9,9,1,1
81,33,1.02,0.7,2.0,0,1,0.3,5.201,3.6406999999999994,1.5602999999999998,1.0097069927798823,1.056106331038399,0,6,6,1,1
81,33,1.02,0.7,2.0,0,1,0.4,5.201,3.1205999999999996,2.0804,1.0061535034624527,1.0437260928862502,0,0,0,0,0
81,33,1.02,0.7,2.0,0,1,0.5,5.201,2.6005,2.6005,0.9995793426791384,1.031046827536538,0,0,0,0,0
82,33,1.02,0.7,2.0,1,0,0.0,5.201,5.201,0.0,1.0159945012265321,1.041799934823368,0,0,0,0,0
82,33,1.02,0.7,2.0,1,0,0.1,5.201,4.680899999999999,0.5201,1.014415486003238,1.034404507050844,0,0,0,0,0
82,33,1.02,0.7,2.0,1,0,0.2,5.201,4.1608,1.0402,1.0128183630521705,1.0319216265512643,0,0,0,0,0
82,33,1.02,0.7,2.0,1,0,0.3,5.201,3.6406999999999994,1.5602999999999998,1.0112025171153107,1.0297655111333857,0,0,0,0,0
82,33,1.02,0.7,2.0,1,0,0.4,5.201,3.1205999999999996,2.0804,1.0078273923848255,1.0275956886037776,0,0,0,0,0
82,33,1.02,0.7,2.0,1,0,0.5,5.201,2.6005,2.6005,1.000842021372636,1.0254118942262835,0,0,0,0,0
83,33,1.02,0.7,2.0,2,1,0.0,5.201,5.201,0.0,1.0141052749484918,1.0534769803413901,0,5,5,1,1
83,33,1.02,0.7,2.0,2,1,0.1,5.201,4.680899999999999,0.5201,1.0127259983314336,1.0451813413882047,0,0,0,0,0
83,33,1.02,0.7,2.0,2,1,0.2,5.201,4.1608,1.0402,1.011326759658635,1.0367526365313284,0,0,0,0,0
83,33,1.02,0.7,2.0,2,1,0.3,5.201,3.6406999999999994,1.5602999999999998,1.009906776083312,1.0281848385076184,0,0,0,0,0
83,33,1.02,0.7,2.0,2,1,0.4,5.201,3.1205999999999996,2.0804,1.008465206790247,1.025409731610961,0,0,0,0,0
83,33,1.02,0.7,2.0,2,1,0.5,5.201,2.6005,2.6005,1.0031500143171637,1.0236533922280324,0,0,0,0,0
84,33,1.02,0.7,3.0,0,1,0.0,7.801499999999999,7.801499999999999,0.0,1.0183993766063784,1.1513433314607036,0,17,17,1,1
84,33,1.02,0.7,3.0,0,1,0.1,7.801499999999999,7.021349999999999,0.7801499999999999,1.0180313465184867,1.135126804702928,0,15,15,1,1
84,33,1.02,0.7,3.0,0,1,0.2,7.801499999999999,6.241199999999999,1.5602999999999998,1.017655150388096,1.1184478728046796,0,11,11,1,1
84,33,1.02,0.7,3.0,0,1,0.3,7.801499999999999,5.461049999999999,2.3404499999999997,1.0172702873783557,1.1012690746031852,0,10,10,1,1
84,33,1.02,0.7,3.0,0,1,0.4,7.801499999999999,4.680899999999999,3.1205999999999996,1.0155762931117183,1.083547526099657,0,9,9,1,1
84,33,1.02,0.7,3.0,0,1,0.5,7.801499999999999,3.9007499999999995,3.9007499999999995,1.0077150259425849,1.0652337347357386,0,6,6,1,1
85,33,1.02,0.7,3.0,1,1,0.0,7.801499999999999,7.801499999999999,0.0,1.02,1.1026987688839247,0,21,21,1,1
85,33,1.02,0.7,3.0,1,1,0.1,7.801499999999999,7.021349999999999,0.7801499999999999,1.02,1.090458127543318,0,21,21,1,1
85,33,1.02,0.7,3.0,1,1,0.2,7.801499999999999,6.241199999999999,1.5602999999999998,1.0189584519675137,1.077946115649201,0,19,19,1,1
85,33,1.02,0.7,3.0,1,1,0.3,7.801499999999999,5.461049999999999,2.3404499999999997,1.016704044282854,1.0651456610945271,0,10,10,1,1
85,33,1.02,0.7,3.0,1,1,0.4,7.801499999999999,4.680899999999999,3.1205999999999996,1.0143989571376018,1.0520378005049624,0,5,5,1,1
85,33,1.02,0.7,3.0,1,1,0.5,7.801499999999999,3.9007499999999995,3.9007499999999995,1.0120401583672753,1.0386013835679417,0,0,0,0,0
86,33,1.02,0.7,3.0,2,1,0.0,7.801499999999999,7.801499999999999,0.0,1.02,1.1337829724725577,0,21,21,1,1
86,33,1.02,0.7,3.0,2,1,0.1,7.801499999999999,7.021349999999999,0.7801499999999999,1.0183009325200083,1.1188305559308456,0,21,21,1,1
86,33,1.02,0.7,3.0,2,1,0.2,7.801499999999999,6.241199999999999,1.5602999999999998,1.0164226948067052,1.1034903019151654,0,11,11,1,1
86,33,1.02,0.7,3.0,2,1,0.3,7.801499999999999,5.461049999999999,2.3404499999999997,1.0144953637830059,1.0877335597738944,0,10,10,1,1
86,33,1.02,0.7,3.0,2,1,0.4,7.801499999999999,4.680899999999999,3.1205999999999996,1.0125158234089626,1.0715279178981088,0,9,9,1,1
86,33,1.02,0.7,3.0,2,1,0.5,7.801499999999999,3.9007499999999995,3.9007499999999995,1.0104805637548941,1.0548365054582916,0,4,4,1,1
87,33,1.02,0.7,4.0,0,1,0.0,10.402,10.402,0.0,1.02,1.1654819121842628,0,21,21,1,1
87,33,1.02,0.7,4.0,0,1,0.1,10.402,9.361799999999999,1.0402,1.02,1.1483829979338607,0,21,21,1,1
87,33,1.02,0.7,4.0,0,1,0.2,10.402,8.3216,2.0804,1.0185262094852134,1.1307624521650244,0,18,18,1,1
87,33,1.02,0.7,4.0,0,1,0.3,10.402,7.281399999999999,3.1205999999999996,1.0164095364232157,1.1125756634873485,0,11,11,1,1
87,33,1.02,0.7,4.0,0,1,0.4,10.402,6.241199999999999,4.1608,1.014224905013628,1.0937711631861944,0,10,10,1,1
87,33,1.02,0.7,4.0,0,1,0.5,10.402,5.201,5.201,1.0119668600089042,1.0742890544401154,0,9,9,1,1
88,33,1.02,0.7,4.0,1,1,0.0,10.402,10.402,0.0,1.02,1.1040012420212149,0,21,21,1,1
88,33,1.02,0.7,4.0,1,1,0.1,10.402,9.361799999999999,1.0402,1.02,1.0921225236803682,0,21,21,1,1
88,33,1.02,0.7,4.0,1,1,0.2,10.402,8.3216,2.0804,1.02,1.0799839532304452,0,11,11,1,1
88,33,1.02,0.7,4.0,1,1,0.3,10.402,7.281399999999999,3.1205999999999996,1.02,1.0675693320910602,0,11,11,1,1
88,33,1.02,0.7,4.0,1,1,0.4,10.402,6.241199999999999,4.1608,1.02,1.054860678846026,0,4,4,1,1
88,33,1.02,0.7,4.0,1,1,0.5,10.402,5.201,5.201,1.016889917904532,1.0418379538898217,0,0,0,0,0
89,33,1.02,0.7,4.0,2,1,0.0,10.402,10.402,0.0,1.02,1.1446240926191424,0,21,21,1,1
89,33,1.02,0.7,4.0,2,1,0.1,10.402,9.361799999999999,1.0402,1.02,1.1290914147583755,0,16,16,1,1
89,33,1.02,0.7,4.0,2,1,0.2,10.402,8.3216,2.0804,1.02,1.1131292374665982,0,11,11,1,1
89,33,1.02,0.7,4.0,2,1,0.3,10.402,7.281399999999999,3.1205999999999996,1.02,1.0967038067335362,0,10,10,1,1
89,33,1.02,0.7,4.0,2,1,0.4,10.402,6.241199999999999,4.1608,1.0194124923965429,1.0797766399972544,0,9,9,1,1
89,33,1.02,0.7,4.0,2,1,0.5,10.402,5.201,5.201,1.0109586318037014,1.0623035329317947,0,7,7,1,1
90,33,1.04,0.3,1.0,0,0,0.0,1.1145,1.1145,0.0,1.0248894133060091,1.04,0,0,0,0,0
90,33,1.04,0.3,1.0,0,0,0.1,1.1145,1.00305,0.11145000000000001,1.0241366986324398,1.04,0,0,0,0,0
90,33,1.04,0.3,1.0,0,0,0.2,1.1145,0.8916000000000001,0.22290000000000001,1.0233817323377925,1.04,0,0,0,0,0
90,33,1.04,0.3,1.0,0,0,0.3,1.1145,0.78015,0.33435,1.0226244960072643,1.04,0,0,0,0,0
90,33,1.04,0.3,1.0,0,0,0.4,1.1145,0.6687,0.44580000000000003,1.021864970962626,1.04,0,0,0,0,0
90,33,1.04,0.3,1.0,0,0,0.5,1.1145,0.55725,0.55725,1.021103138256863,1.04,0,0,0,0,0
91,33,1.04,0.3,1.0,1,0,0.0,1.1145,1.1145,0.0,1.0305741041455752,1.0481284053126476,0,0,0,0,0
91,33,1.04,0.3,1.0,1,0,0.1,1.1145,1.00305,0.11145000000000001,1.0292757932810421,1.0450577837207387,0,0,0,0,0
91,33,1.04,0.3,1.0,1,0,0.2,1.1145,0.8916000000000001,0.22290000000000001,1.0279704078782104,1.0419671884950636,0,0,0,0,0
91,33,1.04,0.3,1.0,1,0,0.3,1.1145,0.78015,0.33435,1.0266578374072521,1.0404280284628697,0,0,0,0,0
91,33,1.04,0.3,1.0,1,0,0.4,1.1145,0.6687,0.44580000000000003,1.0253379681682941,1.0400540908809186,0,0,0,0,0
91,33,1.04,0.3,1.0,1,0,0.5,1.1145,0.55725,0.55725,1.024010683159451,1.04,0,0,0,0,0
92,33,1.04,0.3,1.0,2,0,0.0,1.1145,1.1145,0.0,1.0288665057649653,1.040019614782383,0,0,0,0,0
92,33,1.04,0.3,1.0,2,0,0.1,1.1145,1.00305,0.11145000000000001,1.027719650419631,1.04,0,0,0,0,0
92,33,1.04,0.3,1.0,2,0,0.2,1.1145,0.8916000000000001,0.22290000000000001,1.0265697648850185,1.04,0,0,0,0,0
92,33,1.04,0.3,1.0,2,0,0.3,1.1145,0.78015,0.33435,1.0254168254425329,1.04,0,0,0,0,0
92,33,1.04,0.3,1.0,2,0,0.4,1.1145,0.6687,0.44580000000000003,1.0242608080463143,1.04,0,0,0,0,0
92,33,1.04,0.3,1.0,2,0,0.5,1.1145,0.55725,0.55725,1.0231016883166708,1.04,0,0,0,0,0
93,33,1.04,0.3,1.5,0,1,0.0,1.67175,1.67175,0.0,1.032754744961558,1.0533791309826008,0,6,6,1,1
93,33,1.04,0.3,1.5,0,1,0.1,1.67175,1.504575,0.16717500000000002,1.0312485421149742,1.04989443116825,0,0,0,0,0
93,33,1.04,0.3,1.5,0,1,0.2,1.67175,1.3374000000000001,0.33435000000000004,1.0297331503232225,1.0463857552370726,0,0,0,0,0
93,33,1.04,0.3,1.5,0,1,0.3,1.67175,1.170225,0.501525,1.0282084079463232,1.0428526350840568,0,0,0,0,0
93,33,1.04,0.3,1.5,0,1,0.4,1.67175,1.00305,0.6687000000000001,1.026674148214254,1.04,0,0,0,0,0
93,33,1.04,0.3,1.5,0,1,0.5,1.67175,0.835875,0.835875,1.0251301989905883,1.04,0,0,0,0,0
94,33,1.04,0.3,1.5,1,0,0.0,1.67175,1.67175,0.0,1.0361298081865002,1.0455208946709689,0,0,0,0,0
94,33,1.04,0.3,1.5,1,0,0.1,1.67175,1.504575,0.16717500000000002,1.0356738787925885,1.0428511626296402,0,0,0,0,0
94,33,1.04,0.3,1.5,1,0,0.2,1.67175,1.3374000000000001,0.33435000000000004,1.035215524386429,1.042294025225522,0,0,0,0,0
94,33,1.04,0.3,1.5,1,0,0.3,1.67175,1.170225,0.501525,1.0347547131195114,1.0417358298755601,0,0,0,0,0
94,33,1.04,0.3,1.5,1,0,0.4,1.67175,1.00305,0.6687000000000001,1.0326185452372079,1.0411765687269259,0,0,0,0,0
94,33,1.04,0.3,1.5,1,0,0.5,1.67175,0.835875,0.835875,1.0300933859499504,1.0406162337760645,0,0,0,0,0
95,33,1.04,0.3,1.5,2,0,0.0,1.67175,1.67175,0.0,1.0361236259219377,1.0492022690513367,0,0,0,0,0
95,33,1.04,0.3,1.5,2,0,0.1,1.67175,1.504575,0.16717500000000002,1.0356694644991367,1.046076821078369,0,0,0,0,0
95,33,1.04,0.3,1.5,2,0,0.2,1.67175,1.3374000000000001,0.33435000000000004,1.0352126446426912,1.0429318121602933,0,0,0,0,0
95,33,1.04,0.3,1.5,2,0,0.3,1.67175,1.170225,0.501525,1.0347531268067824,1.040276830417348,0,0,0,0,0
95,33,1.04,0.3,1.5,2,0,0.4,1.67175,1.00305,0.6687000000000001,1.0331407680823872,1.04,0,0,0,0,0
95,33,1.04,0.3,1.5,2,0,0.5,1.67175,0.835875,0.835875,1.0305456081862594,1.04,0,0,0,0,0
96,33,1.04,0.3,2.0,0,1,0.0,2.229,2.229,0.0,1.0367300691580141,1.0538410998443295,0,4,4,1,1
96,33,1.04,0.3,2.0,0,1,0.1,2.229,2.0061,0.22290000000000001,1.034829928965342,1.0502008345702347,0,1,1,1,1
96,33,1.04,0.3,2.0,0,1,0.2,2.229,1.7832000000000001,0.44580000000000003,1.03291979552079,1.0465368603812397,0,0,0,0,0
96,33,1.04,0.3,2.0,0,1,0.3,2.229,1.5603,0.6687,1.0309995082890129,1.0428487305248686,0,0,0,0,0
96,33,1.04,0.3,2.0,0,1,0.4,2.229,1.3374,0.8916000000000001,1.0290689020817552,1.040420859040065,0,0,0,0,0
96,33,1.04,0.3,2.0,0,1,0.5,2.229,1.1145,1.1145,1.0271278068596656,1.0400193199205132,0,0,0,0,0
97,33,1.04,0.3,2.0,1,1,0.0,2.229,2.229,0.0,1.038844564204515,1.0564809186412574,0,7,7,1,1
97,33,1.04,0.3,2.0,1,1,0.1,2.229,2.0061,0.22290000000000001,1.0387249667720864,1.0526930441908648,0,3,3,1,1
97,33,1.04,0.3,2.0,1,1,0.2,2.229,1.7832000000000001,0.44580000000000003,1.0386046666336277,1.0488770061082415,0,0,0,0,0
97,33,1.04,0.3,2.0,1,1,0.3,2.229,1.5603,0.6687,1.0384813303373535,1.0450322097130063,0,0,0,0,0
97,33,1.04,0.3,2.0,1,1,0.4,2.229,1.3374,0.8916000000000001,1.035737613088172,1.0411580389830992,0,0,0,0,0
97,33,1.04,0.3,2.0,1,1,0.5,2.229,1.1145,1.1145,1.0328009768007353,1.04,0,0,0,0,0
98,33,1.04,0.3,2.0,2,0,0.0,2.229,2.229,0.0,1.0390596024115204,1.0452471033518487,0,0,0,0,0
98,33,1.04,0.3,2.0,2,0,0.1,2.229,2.0061,0.22290000000000001,1.0368356271770405,1.0438900753910434,0,0,0,0,0
98,33,1.04,0.3,2.0,2,0,0.2,2.229,1.7832000000000001,0.44580000000000003,1.034600849840832,1.0425283161818861,0,0,0,0,0
98,33,1.04,0.3,2.0,2,0,0.3,2.229,1.5603,0.6687,1.0323550883224808,1.0411617663266701,0,0,0,0,0
98,33,1.04,0.3,2.0,2,0,0.4,2.229,1.3374,0.8916000000000001,1.03009822593651,1.040629819951116,0,0,0,0,0
98,33,1.04,0.3,2.0,2,0,0.5,2.229,1.1145,1.1145,1.0278300965425702,1.0401602530400083,0,0,0,0,0
99,33,1.04,0.3,3.0,0,1,0.0,3.3435,3.3435,0.0,1.04,1.0766872515530255,0,21,21,1,1
99,33,1.04,0.3,3.0,0,1,0.1,3.3435,3.00915,0.33435000000000004,1.04,1.0710195104480618,0,11,11,1,1
99,33,1.04,0.3,3.0,0,1,0.2,3.3435,2.6748000000000003,0.6687000000000001,1.04,1.0652908363033693,0,10,10,1,1
99,33,1.04,0.3,3.0,0,1,0.3,3.3435,2.34045,1.00305,1.04,1.059499386184646,0,9,9,1,1
99,33,1.04,0.3,3.0,0,1,0.4,3.3435,2.0061,1.3374000000000001,1.038178674213713,1.0536432215934368,0,6,6,1,1
99,33,1.04,0.3,3.0,0,1,0.5,3.3435,1.67175,1.67175,1.035018257995571,1.0477203013765857,0,0,0,0,0
100,33,1.04,0.3,3.0,1,1,0.0,3.3435,3.3435,0.0,1.04,1.0706020603187123,0,23,23,1,1
100,33,1.04,0.3,3.0,1,1,0.1,3.3435,3.00915,0.33435000000000004,1.039699987131489,1.0655426386337945,0,21,21,1,1
100,33,1.04,0.3,3.0,1,1,0.2,3.3435,2.6748000000000003,0.6687000000000001,1.0388203779438865,1.0604333436849396,0,21,21,1,1
100,33,1.04,0.3,3.0,1,1,0.3,3.3435,2.34045,1.00305,1.0379322442596128,1.0552727939814561,0,9,9,1,1
100,33,1.04,0.3,3.0,1,1,0.4,3.3435,2.0061,1.3374000000000001,1.0370353730592277,1.0500595425949044,0,1,1,1,1
100,33,1.04,0.3,3.0,1,1,0.5,3.3435,1.67175,1.67175,1.0361295414651381,1.044792072736219,0,0,0,0,0
101,33,1.04,0.3,3.0,2,1,0.0,3.3435,3.3435,0.0,1.04,1.068647659908424,0,22,22,1,1
101,33,1.04,0.3,3.0,2,1,0.1,3.3435,3.00915,0.33435000000000004,1.0397134971663153,1.063794138232543,0,22,22,1,1
101,33,1.04,0.3,3.0,2,1,0.2,3.3435,2.6748000000000003,0.6687000000000001,1.0388309394051605,1.0588925263872762,0,18,18,1,1
101,33,1.04,0.3,3.0,2,1,0.3,3.3435,2.34045,1.00305,1.0379402022708937,1.0539414955990625,0,12,12,1,1
101,33,1.04,0.3,3.0,2,1,0.4,3.3435,2.0061,1.3374000000000001,1.0370410796206624,1.0489396541004654,0,0,0,0,0
101,33,1.04,0.3,3.0,2,1,0.5,3.3435,1.67175,1.67175,1.0361333556472383,1.0446122150666781,0,0,0,0,0
102,33,1.04,0.3,4.0,0,1,0.0,4.458,4.458,0.0,1.04,1.0882458955225587,0,23,23,1,1
102,33,1.04,0.3,4.0,0,1,0.1,4.458,4.0122,0.44580000000000003,1.04,1.081555204245068,0,22,22,1,1
102,33,1.04,0.3,4.0,0,1,0.2,4.458,3.5664000000000002,0.8916000000000001,1.04,1.0747849957225413,0,22,22,1,1
102,33,1.04,0.3,4.0,0,1,0.3,4.458,3.1206,1.3374,1.04,1.067932526789201,0,16,16,1,1
102,33,1.04,0.3,4.0,0,1,0.4,4.458,2.6748,1.7832000000000001,1.0397724742004475,1.0609948918259668,0,10,10,1,1
102,33,1.04,0.3,4.0,0,1,0.5,4.458,2.229,2.229,1.0383023351527803,1.0539690089273581,0,6,6,1,1
103,33,1.04,0.3,4.0,1,1,0.0,4.458,4.458,0.0,1.04,1.0944967800745096,0,28,28,1,1
103,33,1.04,0.3,4.0,1,1,0.1,4.458,4.0122,0.44580000000000003,1.04,1.0871851350188535,0,22,22,1,1
103,33,1.04,0.3,4.0,1,1,0.2,4.458,3.5664000000000002,0.8916000000000001,1.04,1.0797757930991538,0,17,17,1,1
103,33,1.04,0.3,4.0,1,1,0.3,4.458,3.1206,1.3374,1.04,1.0722650256584394,0,11,11,1,1
103,33,1.04,0.3,4.0,1,1,0.4,4.458,2.6748,1.7832000000000001,1.0377181667541104,1.0646488583869969,0,9,9,1,1
103,33,1.04,0.3,4.0,1,1,0.5,4.458,2.229,2.229,1.0344140904540178,1.0569230479751335,0,6,6,1,1
104,33,1.04,0.3,4.0,2,1,0.0,4.458,4.458,0.0,1.04,1.0712455210915985,0,23,23,1,1
104,33,1.04,0.3,4.0,2,1,0.1,4.458,4.0122,0.44580000000000003,1.04,1.066064863364603,0,22,22,1,1
104,33,1.04,0.3,4.0,2,1,0.2,4.458,3.5664000000000002,0.8916000000000001,1.04,1.0608390590800583,0,15,15,1,1
104,33,1.04,0.3,4.0,2,1,0.3,4.458,3.1206,1.3374,1.04,1.0555669625711521,0,11,11,1,1
104,33,1.04,0.3,4.0,2,1,0.4,4.458,2.6748,1.7832000000000001,1.0390115097829862,1.0502473787783806,0,1,1,1,1
104,33,1.04,0.3,4.0,2,1,0.5,4.458,2.229,2.229,1.0353114381423132,1.045798931356773,0,0,0,0,0
105,33,1.04,0.5,1.0,0,0,0.0,1.8575,1.8575,0.0,1.0190588107202636,1.0430998552320703,0,0,0,0,0
105,33,1.04,0.5,1.0,0,0,0.1,1.8575,1.67175,0.18575,1.0173690758490002,1.0406516027352797,0,0,0,0,0
105,33,1.04,0.5,1.0,0,0,0.2,1.8575,1.486,0.3715,1.015667188069843,1.0401402587054527,0,0,0,0,0
105,33,1.04,0.5,1.0,0,0,0.3,1.8575,1.30025,0.5572499999999999,1.0139528974396566,1.04,0,0,0,0,0
105,33,1.04,0.5,1.0,0,0,0.4,1.8575,1.1144999999999998,0.743,1.0122259447476911,1.04,0,0,0,0,0
105,33,1.04,0.5,1.0,0,0,0.5,1.8575,0.92875,0.92875,1.0104860610165982,1.04,0,0,0,0,0
106,33,1.04,0.5,1.0,1,0,0.0,1.8575,1.8575,0.0,1.0241123691822447,1.04,0,0,0,0,0
106,33,1.04,0.5,1.0,1,0,0.1,1.8575,1.67175,0.18575,1.02191445506384,1.04,0,0,0,0,0
106,33,1.04,0.5,1.0,1,0,0.2,1.8575,1.486,0.3715,1.0197048346323137,1.04,0,0,0,0,0
106,33,1.04,0.5,1.0,1,0,0.3,1.8575,1.30025,0.5572499999999999,1.017483318516205,1.04,0,0,0,0,0
106,33,1.04,0.5,1.0,1,0,0.4,1.8575,1.1144999999999998,0.743,1.0152497118691557,1.04,0,0,0,0,0
106,33,1.04,0.5,1.0,1,0,0.5,1.8575,0.92875,0.92875,1.013003814137676,1.04,0,0,0,0,0
107,33,1.04,0.5,1.0,2,0,0.0,1.8575,1.8575,0.0,1.0166197039361002,1.0427990346397098,0,0,0,0,0
107,33,1.04,0.5,1.0,2,0,0.1,1.8575,1.67175,0.18575,1.014987473221821,1.042155679111273,0,0,0,0,0
107,33,1.04,0.5,1.0,2,0,0.2,1.8575,1.486,0.3715,1.0133484960783934,1.0415111882626475,0,0,0,0,0
107,33,1.04,0.5,1.0,2,0,0.3,1.8575,1.30025,0.5572499999999999,1.011702693639768,1.0408655555344184,0,0,0,0,0
107,33,1.04,0.5,1.0,2,0,0.4,1.8575,1.1144999999999998,0.743,1.010049985444522,1.0402187742797986,0,0,0,0,0
107,33,1.04,0.5,1.0,2,0,0.5,1.8575,0.92875,0.92875,1.0083902893896817,1.04,0,0,0,0,0
108,33,1.04,0.5,1.5,0,0,0.0,2.78625,2.78625,0.0,1.0379181547115919,1.0476468889322819,0,0,0,0,0
108,33,1.04,0.5,1.5,0,0,0.1,2.78625,2.507625,0.278625,1.035241194163821,1.0465009051326883,0,0,0,0,0
108,33,1.04,0.5,1.5,0,0,0.2,2.78625,2.229,0.55725,1.0316185258383275,1.0453510648911917,0,0,0,0,0
108,33,1.04,0.5,1.5,0,0,0.3,2.78625,1.9503749999999997,0.8358749999999999,1.0279680413480103,1.0441973286385207,0,0,0,0,0
108,33,1.04,0.5,1.5,0,0,0.4,2.78625,1.6717499999999998,1.1145,1.0242891413480322,1.043039655874875,0,0,0,0,0
108,33,1.04,0.5,1.5,0,0,0.5,2.78625,1.393125,1.393125,1.0205812043508005,1.0418780051309613,0,0,0,0,0
109,33,1.04,0.5,1.5,1,0,0.0,2.78625,2.78625,0.0,1.0241733642294653,1.0444936645981058,0,0,0,0,0
109,33,1.04,0.5,1.5,1,0,0.1,2.78625,2.507625,0.278625,1.0219830795747045,1.0416255956971012,0,0,0,0,0
109,33,1.04,0.5,1.5,1,0,0.2,2.78625,2.229,0.55725,1.0197782884112576,1.0410413654043746,0,0,0,0,0
109,33,1.04,0.5,1.5,1,0,0.3,2.78625,1.9503749999999997,0.8358749999999999,1.0175587147919565,1.0404556761472659,0,0,0,0,0
109,33,1.04,0.5,1.5,1,0,0.4,2.78625,1.6717499999999998,1.1145,1.015324073354339,1.04,0,0,0,0,0
109,33,1.04,0.5,1.5,1,0,0.5,2.78625,1.393125,1.393125,1.0130740688493292,1.04,0,0,0,0,0
110,33,1.04,0.5,1.5,2,1,0.0,2.78625,2.78625,0.0,1.0316623600006072,1.0528087316539234,0,2,2,1,1
110,33,1.04,0.5,1.5,2,1,0.1,2.78625,2.507625,0.278625,1.028761349345557,1.0477654801618774,0,0,0,0,0
110,33,1.04,0.5,1.5,2,1,0.2,2.78625,2.229,0.55725,1.0258380588833962,1.0426730248359277,0,0,0,0,0
110,33,1.04,0.5,1.5,2,1,0.3,2.78625,1.9503749999999997,0.8358749999999999,1.0228919705649346,1.04,0,0,0,0,0
110,33,1.04,0.5,1.5,2,1,0.4,2.78625,1.6717499999999998,1.1145,1.01992254437174,1.04,0,0,0,0,0
110,33,1.04,0.5,1.5,2,1,0.5,2.78625,1.393125,1.393125,1.016929216933717,1.04,0,0,0,0,0
111,33,1.04,0.5,2.0,0,1,0.0,3.715,3.715,0.0,1.0307913927439323,1.0622501163206086,0,7,7,1,1
111,33,1.04,0.5,2.0,0,1,0.1,3.715,3.3435,0.3715,1.0279952657037514,1.056358815936422,0,5,5,1,1
111,33,1.04,0.5,2.0,0,1,0.2,3.715,2.972,0.743,1.0251734848417422,1.050399519248242,0,1,1,1,1
111,33,1.04,0.5,2.0,0,1,0.3,3.715,2.6005,1.1144999999999998,1.022325343179337,1.0468826443716568,0,0,0,0,0
111,33,1.04,0.5,2.0,0,1,0.4,3.715,2.2289999999999996,1.486,1.0194500975564285,1.0453490897035496,0,0,0,0,0
111,33,1.04,0.5,2.0,0,1,0.5,3.715,1.8575,1.8575,1.0165469658809412,1.043809051740349,0,0,0,0,0
112,33,1.04,0.5,2.0,1,1,0.0,3.715,3.715,0.0,1.0372031022706287,1.0800894003286432,0,22,22,1,1
